mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-6841-3p,NM_021219,JAM2,1817,1853,0.923076923077,-22.4,1,0.02678788,0.544,0.0,0.0,-3.793324837357118,18,36,8,3UTR,,0,0
hsa-miR-6841-3p,NM_021219,JAM2,2367,2384,0.846153846154,-20.3,1,0.02315771,0.559,0.0,0.0,-9.171594409745968,14,17,10,3UTR,,0,0
hsa-miR-6842-5p,NM_021219,JAM2,2967,3011,0.923076923077,-26.4,1,0.109856,0.471,0.0,0.0,-11.35165869953655,17,44,9,3UTR,,0,0
hsa-miR-6842-3p,NM_021219,JAM2,160,206,0.846153846154,-27.7,1,2.97441e-08,0.25,0.0,0.0,-6.695373124915117,18,22,9,5UTR,,0,0
hsa-miR-6842-3p,NM_021219,JAM2,2261,2284,0.923076923077,-22.3,1,0.0003043152,0.559,0.0,0.0,-15.670117523732177,17,23,7,3UTR,,0,0
hsa-miR-6843-3p,NM_021219,JAM2,1797,1827,0.923076923077,-21.7,1,7.530744e-05,0.544,0.0,0.0,-3.793324837357118,20,30,7,3UTR,,0,0
hsa-miR-6843-3p,NM_021219,JAM2,13,33,0.923076923077,-19.0,1,4.498828e-05,0.403,0.0,0.0,-7.371380111199145,16,20,10,5UTR,,0,0
hsa-miR-6843-3p,NM_021219,JAM2,2942,2963,0.846153846154,-19.3,1,0.001812375,0.559,0.0,0.0,-12.520629146857013,15,21,8,3UTR,,0,0
hsa-miR-6845-5p,NM_021219,JAM2,433,473,0.846153846154,-28.6,1,5.600892e-06,0.279,0.0,0.0,-6.106959766537749,16,40,10,5UTR,,0,0
hsa-miR-6845-5p,NM_021219,JAM2,2428,2449,0.923076923077,-24.8,1,0.01346649,0.5,0.0,0.0,-4.528774397607753,16,21,5,3UTR,,0,0
hsa-miR-6845-3p,NM_021219,JAM2,333,386,0.846153846154,-26.3,1,5.427024e-08,0.353,0.0,0.0,-4.95700071937229,19,53,10,5UTR,,0,0
hsa-miR-6846-5p,NM_021219,JAM2,252,277,0.923076923077,-21.8,1,0.001058121,0.294,0.0,0.0,-3.937574446201665,17,18,17,5UTR,,0,0
hsa-miR-6846-5p,NM_021219,JAM2,2984,3022,0.846153846154,-29.3,1,0.01995939,0.456,0.0,0.0,-4.993964104447428,20,38,11,3UTR,,0,0
hsa-miR-6846-3p,NM_021219,JAM2,1944,1964,1.0,-21.5,1,0.0002183568,0.529,0.0,0.0,-6.193851289748842,16,20,6,3UTR,,0,0
hsa-miR-6846-3p,NM_021219,JAM2,181,194,1.0,-21.0,1,1.9012e-06,0.265,0.0,0.0,-13.6655996434504,12,13,12,5UTR,,0,0
hsa-miR-6846-3p,NM_021219,JAM2,13,36,0.923076923077,-19.4,1,0.003470884,0.4,0.0,0.0,-9.504651489940631,17,23,8,5UTR,,0,0
hsa-miR-6847-5p,NM_021219,JAM2,1102,1138,0.980769230769,-20.7,1,0.1296849,0.647,0.0,0.0,-10.532066391846353,17,36,8,CDS,,0,0
hsa-miR-6847-3p,NM_021219,JAM2,2192,2237,0.846153846154,-24.9,1,0.01701946,0.529,0.0,0.0,-10.206994217676382,19,45,8,3UTR,,0,0
hsa-miR-6847-3p,NM_021219,JAM2,378,409,0.846153846154,-23.2,1,0.02211862,0.338,0.0,0.0,-6.083544976388314,20,31,8,5UTR,,0,0
hsa-miR-6848-5p,NM_021219,JAM2,461,481,0.846153846154,-29.4,1,1.358332e-06,0.265,0.0,0.0,-8.66230783992333,17,20,12,5UTR,,0,0
hsa-miR-6848-5p,NM_021219,JAM2,2128,2154,0.846153846154,-28.9,1,0.05143614,0.529,0.0,0.0,-5.4812609810729835,22,26,19,3UTR,,0,0
hsa-miR-6849-5p,NM_021219,JAM2,42,63,0.923076923077,-27.0,1,0.06047747,0.324,0.0,0.0,-9.045412652577244,18,21,9,5UTR,,0,0
hsa-miR-6849-3p,NM_021219,JAM2,3246,3275,0.846153846154,-25.4,1,0.01455015,0.5,0.0,0.0,-6.514540193678739,19,29,8,3UTR,,0,0
hsa-miR-6849-3p,NM_021219,JAM2,900,926,1.0,-22.4,1,0.0004465688,0.515,0.0,0.0,-6.429733158800799,18,26,8,CDS,,0,0
hsa-miR-6850-5p,NM_021219,JAM2,469,493,0.846153846154,-28.3,1,0.0001831082,0.279,0.0,0.0,-10.761688566993822,17,24,8,5UTR,,0,0
hsa-miR-6851-5p,NM_021219,JAM2,466,482,0.846153846154,-27.5,1,1.690652e-06,0.265,0.0,0.0,-15.81126415890383,14,16,7,5UTR,,0,0
hsa-miR-6851-5p,NM_021219,JAM2,2818,2844,1.0,-26.5,1,0.08330502,0.397,0.0,0.0,-11.207409090692002,18,26,8,3UTR,,0,0
hsa-miR-6851-3p,NM_021219,JAM2,173,194,0.846153846154,-22.9,1,1.9012e-06,0.265,0.0,0.0,-9.861343503275094,15,21,8,5UTR,,0,0
hsa-miR-6851-3p,NM_021219,JAM2,2364,2381,0.923076923077,-22.0,1,0.01763966,0.574,0.0,0.0,-7.803670806344982,15,17,9,3UTR,,0,0
hsa-miR-6852-5p,NM_021219,JAM2,360,380,0.846153846154,-23.5,1,3.147185e-05,0.324,0.0,0.0,-5.459754139171521,14,20,9,5UTR,,0,0
hsa-miR-6852-5p,NM_021219,JAM2,109,128,1.0,-23.3,1,4.046412e-07,0.206,0.0,0.0,-11.35165869953655,16,19,14,5UTR,,0,0
hsa-miR-6853-5p,NM_021219,JAM2,2273,2323,0.923076923077,-23.7,1,0.005411328,0.544,0.0,0.0,-7.560796672566943,20,50,9,3UTR,,0,0
hsa-miR-6853-5p,NM_021219,JAM2,1635,1696,1.0,-22.3,1,0.0007726273,0.662,0.0,0.0,-7.202645801464468,22,61,8,3UTR,,0,0
hsa-miR-6853-3p,NM_021219,JAM2,2491,2525,0.833333333333,-18.0,1,0.009755994,0.603,0.0,0.0,-3.793324837357118,18,34,9,3UTR,,0,0
hsa-miR-6854-3p,NM_021219,JAM2,2350,2375,0.923076923077,-21.4,1,0.01378726,0.544,0.0,0.0,-4.528774397607753,19,25,10,3UTR,,0,0
hsa-miR-6854-3p,NM_021219,JAM2,3642,3660,0.923076923077,-20.6,1,8.55423e-06,0.529,0.0,0.0,-7.27063564855292,16,18,11,3UTR,,0,0
hsa-miR-6854-3p,NM_021219,JAM2,1319,1336,0.923076923077,-19.9,1,2.389975e-05,0.559,0.0,0.0,-9.685015040379778,15,17,11,CDS,,0,0
hsa-miR-6855-5p,NM_021219,JAM2,479,498,0.923076923077,-24.0,1,4.547739e-07,0.25,0.0,0.0,-7.307599033628058,16,19,9,5UTR,,0,0
hsa-miR-6855-3p,NM_021219,JAM2,4212,4235,0.846153846154,-17.0,1,0.00120587,0.706,0.0,0.0,-4.1706235265052785,15,23,10,3UTR,,0,0
hsa-miR-6856-5p,NM_021219,JAM2,2130,2180,0.846153846154,-28.0,1,0.04213303,0.559,0.0,0.0,-5.838533207394711,22,28,11,3UTR,,0,0
hsa-miR-6857-5p,NM_021219,JAM2,2963,3011,0.846153846154,-25.8,1,0.109856,0.471,0.0,0.0,-7.650646301409068,19,41,8,3UTR,,0,0
hsa-miR-6857-5p,NM_021219,JAM2,130,177,0.846153846154,-23.2,1,0.0003187634,0.25,0.0,0.0,-6.4636125610623605,19,47,7,5UTR,,0,0
hsa-miR-6857-5p,NM_021219,JAM2,4218,4242,0.923076923077,-23.0,1,0.001725708,0.662,0.0,0.0,-3.937574446201665,19,24,12,3UTR,,0,0
hsa-miR-6857-3p,NM_021219,JAM2,2371,2395,0.923076923077,-21.8,1,0.02347985,0.559,0.0,0.0,-5.337011372228436,18,24,6,3UTR,,0,0
hsa-miR-6858-5p,NM_021219,JAM2,88,107,0.846153846154,-31.8,1,0.004762655,0.206,0.0,0.0,-9.501233802155276,16,19,8,5UTR,,0,0
hsa-miR-6859-5p,NM_021219,JAM2,1684,1726,0.923076923077,-22.2,1,0.00147895,0.618,0.0,0.0,-3.793324837357118,22,42,12,3UTR,,0,0
hsa-miR-6859-3p,NM_021219,JAM2,144,189,0.923076923077,-26.9,1,1.209447e-05,0.279,0.0,0.0,-12.909198173842997,16,18,16,5UTR,,0,0
hsa-miR-6859-3p,NM_021219,JAM2,1797,1825,0.846153846154,-24.5,1,5.654999e-06,0.574,0.0,0.0,-6.09222096393106,20,28,7,3UTR,,0,0
hsa-miR-6769b-5p,NM_021219,JAM2,2863,2887,0.846153846154,-35.4,1,0.01250698,0.456,0.0,0.0,-8.369033647187626,20,24,11,3UTR,,0,0
hsa-miR-6769b-3p,NM_021219,JAM2,176,194,1.0,-24.6,1,1.9012e-06,0.265,0.0,0.0,-4.95700071937229,15,18,7,5UTR,,0,0
hsa-miR-6769b-3p,NM_021219,JAM2,2364,2381,0.923076923077,-21.6,1,0.01763966,0.574,0.0,0.0,-6.33810089859339,14,17,6,3UTR,,0,0
hsa-miR-6860,NM_021219,JAM2,2059,2080,1.0,-27.4,1,3.615699e-06,0.515,0.0,0.0,-6.7623489216120145,18,21,10,3UTR,,0,0
hsa-miR-6860,NM_021219,JAM2,3230,3251,0.923076923077,-26.0,1,0.0001043246,0.456,0.0,0.0,-9.5406545993452,17,21,7,3UTR,,0,0
hsa-miR-6860,NM_021219,JAM2,196,217,0.846153846154,-25.6,1,4.564797e-09,0.221,0.0,0.0,-6.193851289748842,18,21,11,5UTR,,0,0
hsa-miR-6861-5p,NM_021219,JAM2,131,154,0.923076923077,-30.7,1,0.00665541,0.294,0.0,0.0,-9.551605062602114,17,23,8,5UTR,,0,0
hsa-miR-6861-5p,NM_021219,JAM2,2041,2080,0.884615384615,-29.9,1,3.615699e-06,0.515,0.0,0.0,-3.937574446201665,21,39,9,3UTR,,0,0
hsa-miR-6861-5p,NM_021219,JAM2,2774,2797,1.0,-29.6,1,0.001229022,0.515,0.0,0.0,-3.793324837357118,18,23,10,3UTR,,0,0
hsa-miR-6861-5p,NM_021219,JAM2,550,594,0.923076923077,-29.3,1,0.0001452246,0.338,0.0,0.0,-3.937574446201665,19,44,8,CDS,,0,0
hsa-miR-6862-5p,NM_021219,JAM2,83,97,0.846153846154,-24.9,1,0.0974939,0.206,0.0,0.0,-7.306599539147638,12,14,6,5UTR,,0,0
hsa-miR-6862-5p,NM_021219,JAM2,3226,3244,1.0,-24.0,1,0.02266795,0.485,0.0,0.0,-10.225996941350221,16,18,9,3UTR,,0,0
hsa-miR-6862-3p,NM_021219,JAM2,316,383,0.846153846154,-26.7,1,1.200622e-07,0.338,0.0,0.0,-9.113001279259901,19,54,10,5UTR,,0,0
hsa-miR-6864-3p,NM_021219,JAM2,2769,2785,0.846153846154,-21.4,1,2.641657e-06,0.574,0.0,0.0,-4.906073086755913,14,16,10,3UTR,,0,0
hsa-miR-6864-3p,NM_021219,JAM2,2373,2388,1.0,-19.6,1,0.04181354,0.574,0.0,0.0,-17.012402953046756,14,15,14,3UTR,,0,0
hsa-miR-6864-3p,NM_021219,JAM2,1948,1968,0.923076923077,-19.8,1,0.0004205908,0.515,0.0,0.0,-5.915530474780478,17,20,9,3UTR,,0,0
hsa-miR-6864-3p,NM_021219,JAM2,360,394,0.846153846154,-18.7,1,2.651272e-05,0.353,0.0,0.0,-8.93975921657248,18,34,10,5UTR,,0,0
hsa-miR-6865-5p,NM_021219,JAM2,2774,2794,1.0,-30.8,1,0.0005683094,0.529,0.0,0.0,-7.102971249558938,18,20,10,3UTR,,0,0
hsa-miR-6865-5p,NM_021219,JAM2,956,979,1.0,-29.7,1,5.554297e-05,0.515,0.0,0.0,-11.088633895973327,21,23,15,CDS,,0,0
hsa-miR-6865-5p,NM_021219,JAM2,408,426,0.846153846154,-29.2,1,0.147945,0.368,0.0,0.0,-11.389672823365393,15,18,11,5UTR,,0,0
hsa-miR-6865-5p,NM_021219,JAM2,456,496,0.846153846154,-28.6,1,2.603497e-05,0.265,0.0,0.0,-4.95700071937229,20,40,8,5UTR,,0,0
hsa-miR-6865-3p,NM_021219,JAM2,367,386,0.923076923077,-22.8,1,5.427024e-08,0.353,0.0,0.0,-10.515061109192176,14,19,10,5UTR,,0,0
hsa-miR-6866-5p,NM_021219,JAM2,671,689,0.846153846154,-17.3,1,4.384028e-06,0.544,0.0,0.0,-9.546562468637928,16,18,12,CDS,,0,0
hsa-miR-6866-3p,NM_021219,JAM2,2356,2382,1.0,-20.1,1,0.01992101,0.559,0.0,0.0,-5.813840636892696,15,20,6,3UTR,,0,0
hsa-miR-6866-3p,NM_021219,JAM2,3647,3661,0.846153846154,-18.9,0,1.736974e-05,0.515,0.0,0.0,-17.110244939514768,13,14,13,3UTR,,0,0
hsa-miR-6867-5p,NM_021219,JAM2,4274,4322,0.923076923077,-21.6,1,0.02080165,0.779,0.0,0.0,-11.088633895973327,21,48,11,3UTR,,0,0
hsa-miR-6867-3p,NM_021219,JAM2,2330,2379,0.846153846154,-18.9,1,0.01403288,0.574,0.0,0.0,-6.083544976388314,17,27,9,3UTR,,0,0
hsa-miR-6868-3p,NM_021219,JAM2,2350,2372,0.846153846154,-19.9,1,0.02217932,0.515,0.0,0.0,-4.849714495602881,18,22,14,3UTR,,0,0
hsa-miR-6868-3p,NM_021219,JAM2,3476,3494,0.923076923077,-19.5,1,0.0005102191,0.559,0.0,0.0,-13.577072848494891,13,18,10,3UTR,,0,0
hsa-miR-6869-5p,NM_021219,JAM2,2153,2175,1.0,-30.5,1,6.604525e-05,0.544,0.0,0.0,-5.958090245737242,19,22,11,3UTR,,0,0
hsa-miR-6869-5p,NM_021219,JAM2,553,586,0.846153846154,-29.6,1,0.0003980231,0.324,0.0,0.0,-4.1706235265052785,21,33,9,CDS,,0,0
hsa-miR-6869-5p,NM_021219,JAM2,87,121,0.846153846154,-29.4,1,6.925634e-05,0.176,0.0,0.0,-6.071582287698324,20,34,9,5UTR,,0,0
hsa-miR-6869-3p,NM_021219,JAM2,2040,2081,0.846153846154,-22.9,1,7.387182e-05,0.529,0.0,0.0,-3.937574446201665,21,41,7,3UTR,,0,0
hsa-miR-6870-5p,NM_021219,JAM2,2829,2847,1.0,-29.1,1,0.2262633,0.397,0.0,0.0,-4.849714495602881,16,18,9,3UTR,,0,0
hsa-miR-6870-5p,NM_021219,JAM2,3000,3022,0.948717948718,-27.9,1,0.01995939,0.456,0.0,0.0,-5.4812609810729835,17,22,9,3UTR,,0,0
hsa-miR-6870-5p,NM_021219,JAM2,292,308,0.846153846154,-26.1,1,0.6642153,0.368,0.0,0.0,-6.537650639318747,14,16,8,5UTR,,0,0
hsa-miR-6870-3p,NM_021219,JAM2,1909,1963,1.0,-27.4,1,0.0001570579,0.515,0.0,0.0,-6.7623489216120145,19,24,9,3UTR,,0,0
hsa-miR-6871-5p,NM_021219,JAM2,523,573,0.846153846154,-25.8,1,2.113392e-06,0.294,0.0,0.0,-6.514540193678739,18,50,11,5UTR,,0,0
hsa-miR-6871-5p,NM_021219,JAM2,591,623,0.969230769231,-25.0,1,1.066841e-05,0.471,0.0,0.0,-3.937574446201665,22,32,16,CDS,,0,0
hsa-miR-6871-3p,NM_021219,JAM2,2038,2061,0.846153846154,-28.1,1,7.396828e-05,0.471,0.0,0.0,-4.95700071937229,17,23,6,3UTR,,0,0
hsa-miR-6872-3p,NM_021219,JAM2,171,194,0.923076923077,-28.2,1,1.9012e-06,0.265,0.0,0.0,-7.202645801464468,17,23,7,5UTR,,0,0
hsa-miR-6873-5p,NM_021219,JAM2,2160,2179,0.923076923077,-19.7,1,0.04777042,0.559,0.0,0.0,-8.829104421649896,16,19,8,3UTR,,0,0
hsa-miR-6873-5p,NM_021219,JAM2,278,293,0.923076923077,-19.3,1,0.09860921,0.368,0.0,0.0,-17.298649034440018,11,15,7,5UTR,,0,0
hsa-miR-6874-5p,NM_021219,JAM2,260,292,0.846153846154,-25.6,1,0.09650184,0.368,0.0,0.0,-9.076037894184761,19,32,7,5UTR,,0,0
hsa-miR-6874-5p,NM_021219,JAM2,972,1032,0.923076923077,-23.3,1,0.001319963,0.529,0.0,0.0,-5.1900497996759025,20,60,9,CDS,,0,0
hsa-miR-6874-5p,NM_021219,JAM2,2431,2452,1.0,-22.0,1,0.02022572,0.5,0.0,0.0,-11.63909665883459,17,21,7,3UTR,,0,0
hsa-miR-6874-3p,NM_021219,JAM2,511,528,0.846153846154,-20.2,1,3.400309e-05,0.235,0.0,0.0,-7.382219742266031,15,17,10,5UTR,,0,0
hsa-miR-6874-3p,NM_021219,JAM2,3301,3321,1.0,-19.8,1,0.007649933,0.647,0.0,0.0,-6.857959480565336,17,20,9,3UTR,,0,0
hsa-miR-6874-3p,NM_021219,JAM2,647,667,1.0,-19.7,1,0.001783017,0.529,0.0,0.0,-7.371380111199145,17,20,10,CDS,,0,0
hsa-miR-6874-3p,NM_021219,JAM2,975,999,0.846153846154,-19.7,1,0.0002529891,0.5,0.0,0.0,-4.026373917660731,20,24,11,CDS,,0,0
hsa-miR-6875-5p,NM_021219,JAM2,476,506,0.846153846154,-28.4,1,3.091378e-05,0.191,0.0,0.0,-9.162875374003741,17,23,8,5UTR,,0,0
hsa-miR-6875-3p,NM_021219,JAM2,9,32,0.923076923077,-26.7,1,1.864893e-05,0.41,0.0,0.0,-6.514540193678739,17,23,12,5UTR,,0,0
hsa-miR-6875-3p,NM_021219,JAM2,350,388,0.846153846154,-26.2,1,2.356592e-07,0.353,0.0,0.0,-5.892671223205703,16,22,8,5UTR,,0,0
hsa-miR-6875-3p,NM_021219,JAM2,176,195,0.846153846154,-26.1,1,8.43064e-06,0.265,0.0,0.0,-5.585164055853516,16,19,12,5UTR,,0,0
hsa-miR-6876-5p,NM_021219,JAM2,3215,3250,0.923076923077,-23.2,1,9.893386e-05,0.471,0.0,0.0,-3.937574446201665,20,35,8,3UTR,,0,0
hsa-miR-6876-5p,NM_021219,JAM2,214,234,0.846153846154,-23.2,1,0.001677466,0.221,0.0,0.0,-12.692545543276735,17,20,10,5UTR,,0,0
hsa-miR-6876-5p,NM_021219,JAM2,2155,2176,0.923076923077,-22.5,1,6.448646e-05,0.559,0.0,0.0,-8.9317342419481,16,21,8,3UTR,,0,0
hsa-miR-6877-5p,NM_021219,JAM2,942,978,0.923076923077,-22.6,1,0.0001004894,0.5,0.0,0.0,-6.071582287698324,20,36,9,CDS,,0,0
hsa-miR-6877-3p,NM_021219,JAM2,173,193,0.846153846154,-33.8,1,9.093414e-07,0.265,0.0,0.0,-7.249989753929374,17,20,11,5UTR,,0,0
hsa-miR-6878-3p,NM_021219,JAM2,2363,2401,0.846153846154,-20.1,1,0.005317418,0.574,0.0,0.0,-5.180080914529843,18,38,8,3UTR,,0,0
hsa-miR-6878-3p,NM_021219,JAM2,1943,1964,0.923076923077,-19.7,1,0.0002183568,0.529,0.0,0.0,-4.95700071937229,17,21,9,3UTR,,0,0
hsa-miR-6879-5p,NM_021219,JAM2,3227,3250,1.0,-30.2,1,9.893386e-05,0.471,0.0,0.0,-9.185336516991068,19,23,10,3UTR,,0,0
hsa-miR-6879-5p,NM_021219,JAM2,433,455,0.923076923077,-27.7,1,0.04429075,0.324,0.0,0.0,-7.236136814494244,18,22,7,5UTR,,0,0
hsa-miR-6879-5p,NM_021219,JAM2,107,125,0.923076923077,-27.4,1,9.954309e-06,0.206,0.0,0.0,-9.162875374003741,15,18,6,5UTR,,0,0
hsa-miR-6880-5p,NM_021219,JAM2,403,428,0.865384615385,-30.0,1,0.4492116,0.368,0.0,0.0,-6.825347112316308,19,25,13,5UTR,,0,0
hsa-miR-6880-5p,NM_021219,JAM2,216,239,0.846153846154,-30.0,1,0.0009676948,0.235,0.0,0.0,-6.618099312767468,18,22,9,5UTR,,0,0
hsa-miR-6881-5p,NM_021219,JAM2,431,457,0.923076923077,-29.5,1,0.02946863,0.324,0.0,0.0,-8.573508368464264,19,26,8,5UTR,,0,0
hsa-miR-6881-3p,NM_021219,JAM2,534,554,0.923076923077,-25.0,1,1.226531e-05,0.25,0.0,0.0,-5.337011372228436,17,20,11,5UTR,,0,0
hsa-miR-6881-3p,NM_021219,JAM2,2358,2380,1.0,-23.0,1,0.01542732,0.574,0.0,0.0,-8.327025306798683,14,17,9,3UTR,,0,0
hsa-miR-6882-5p,NM_021219,JAM2,1024,1035,1.0,-19.3,0,0.002156215,0.559,0.0,0.0,-15.566558404643448,10,11,10,CDS,,0,1
hsa-miR-6883-5p,NM_021219,JAM2,2999,3021,0.923076923077,-24.9,1,0.02392016,0.471,0.0,0.0,-7.69924924430879,16,22,6,3UTR,,0,0
hsa-miR-6883-5p,NM_021219,JAM2,85,105,0.923076923077,-24.5,1,0.01372922,0.221,0.0,0.0,-6.851148393071081,17,20,9,5UTR,,0,0
hsa-miR-6883-3p,NM_021219,JAM2,1945,1962,0.923076923077,-21.9,1,0.000170472,0.515,0.0,0.0,-10.596793063525729,15,17,8,3UTR,,0,0
hsa-miR-6883-3p,NM_021219,JAM2,2350,2383,0.923076923077,-21.5,1,0.02081594,0.559,0.0,0.0,-6.723767449401163,17,21,8,3UTR,,0,0
hsa-miR-6884-5p,NM_021219,JAM2,2865,2886,1.0,-23.8,1,0.01229124,0.456,0.0,0.0,-7.353548873018103,16,21,9,3UTR,,0,0
hsa-miR-6884-5p,NM_021219,JAM2,3002,3019,1.0,-21.0,1,0.03020059,0.485,0.0,0.0,-11.207409090692002,12,17,8,3UTR,,0,0
hsa-miR-6884-3p,NM_021219,JAM2,2336,2381,0.923076923077,-24.3,1,0.01763966,0.574,0.0,0.0,-6.969596721160855,22,45,6,3UTR,,0,0
hsa-miR-6885-5p,NM_021219,JAM2,2136,2177,1.0,-28.1,1,0.0003210349,0.559,0.0,0.0,-6.469211527196086,23,41,9,3UTR,,0,0
hsa-miR-6885-5p,NM_021219,JAM2,3256,3283,0.846153846154,-26.4,1,0.0004662128,0.5,0.0,0.0,-10.849620221185473,17,27,7,3UTR,,0,0
hsa-miR-6885-3p,NM_021219,JAM2,173,192,0.923076923077,-21.4,1,1.261133e-06,0.279,0.0,0.0,-4.6730240064523,16,19,10,5UTR,,0,0
hsa-miR-6885-3p,NM_021219,JAM2,13,34,1.0,-19.7,1,0.00198083,0.397,0.0,0.0,-9.395960284116024,15,21,9,5UTR,,0,0
hsa-miR-6886-3p,NM_021219,JAM2,183,209,0.846153846154,-24.4,1,3.336464e-07,0.206,0.0,0.0,-6.618099312767468,18,26,11,5UTR,,0,0
hsa-miR-6886-3p,NM_021219,JAM2,351,373,0.846153846154,-23.7,1,0.0008200671,0.338,0.0,0.0,-10.700352182614457,16,22,7,5UTR,,0,0
hsa-miR-6887-5p,NM_021219,JAM2,408,427,0.923076923077,-29.4,1,0.434213,0.368,0.0,0.0,-6.138845108269123,18,19,18,5UTR,,0,0
hsa-miR-6887-5p,NM_021219,JAM2,220,242,0.846153846154,-27.7,1,0.0009599289,0.25,0.0,0.0,-9.972945294491035,16,22,6,5UTR,,0,0
hsa-miR-6887-5p,NM_021219,JAM2,2429,2451,1.0,-26.8,1,0.02212122,0.5,0.0,0.0,-6.842409326788384,17,22,6,3UTR,,0,0
hsa-miR-6887-3p,NM_021219,JAM2,2353,2381,1.0,-31.8,1,0.01763966,0.574,0.0,0.0,-7.7817751947826395,16,19,8,3UTR,,0,0
hsa-miR-6887-3p,NM_021219,JAM2,173,191,0.846153846154,-25.9,1,3.756652e-06,0.265,0.0,0.0,-11.398282843874613,15,18,7,5UTR,,0,0
hsa-miR-6888-5p,NM_021219,JAM2,3048,3074,1.0,-21.9,1,0.006700098,0.544,0.0,0.0,-3.937574446201665,18,26,7,3UTR,,0,0
hsa-miR-6888-5p,NM_021219,JAM2,739,756,0.923076923077,-22.0,1,4.387666e-05,0.559,0.0,0.0,-5.226705058867908,15,17,12,CDS,,0,0
hsa-miR-6888-5p,NM_021219,JAM2,2068,2090,0.923076923077,-20.1,1,0.0001031182,0.574,0.0,0.0,-5.694283598550164,18,22,10,3UTR,,0,0
hsa-miR-6888-5p,NM_021219,JAM2,2656,2674,0.923076923077,-20.2,1,0.0002656338,0.647,0.0,0.0,-6.429733158800799,14,18,6,3UTR,,0,0
hsa-miR-6889-5p,NM_021219,JAM2,100,120,0.846153846154,-28.9,1,7.427741e-05,0.176,0.0,0.0,-5.082763575906494,17,20,13,5UTR,,0,0
hsa-miR-6889-5p,NM_021219,JAM2,493,514,0.846153846154,-28.0,1,0.02845517,0.25,0.0,0.0,-7.7817751947826395,17,21,5,5UTR,,0,0
hsa-miR-6889-3p,NM_021219,JAM2,1,29,0.846153846154,-20.6,1,4.353661e-05,0.431,0.0,0.0,-6.7623489216120145,15,21,5,5UTR,,0,0
hsa-miR-6890-3p,NM_021219,JAM2,2460,2496,0.923076923077,-19.7,1,0.003930342,0.529,0.0,0.0,-6.236470572775607,16,36,5,3UTR,,0,0
hsa-miR-6891-5p,NM_021219,JAM2,409,426,0.923076923077,-25.4,1,0.147945,0.368,0.0,0.0,-7.803670806344982,15,17,9,5UTR,,0,0
hsa-miR-6891-5p,NM_021219,JAM2,499,514,0.923076923077,-23.9,1,0.02845517,0.25,0.0,0.0,-12.893365778234283,13,15,7,5UTR,,0,0
hsa-miR-6891-5p,NM_021219,JAM2,41,61,1.0,-23.3,1,0.07813304,0.338,0.0,0.0,-8.793676288800693,14,20,7,5UTR,,0,0
hsa-miR-6891-3p,NM_021219,JAM2,2362,2381,0.846153846154,-22.7,1,0.01763966,0.574,0.0,0.0,-14.819525273430955,13,19,8,3UTR,,0,0
hsa-miR-6892-5p,NM_021219,JAM2,2669,2711,0.923076923077,-23.2,1,0.0004260825,0.618,0.0,0.0,-5.838533207394711,20,42,11,3UTR,,0,0
hsa-miR-6892-5p,NM_021219,JAM2,427,448,0.846153846154,-22.0,1,0.1342424,0.324,0.0,0.0,-6.013390377618052,17,21,8,5UTR,,0,0
hsa-miR-6892-5p,NM_021219,JAM2,2431,2448,0.846153846154,-21.6,1,0.01435465,0.515,0.0,0.0,-11.13885194640897,14,17,6,3UTR,,0,0
hsa-miR-6892-3p,NM_021219,JAM2,160,195,0.923076923077,-25.2,1,8.43064e-06,0.265,0.0,0.0,-5.226705058867908,16,22,7,5UTR,,0,0
hsa-miR-6892-3p,NM_021219,JAM2,2333,2382,0.846153846154,-24.7,1,0.01992101,0.559,0.0,0.0,-3.937574446201665,18,49,6,3UTR,,0,0
hsa-miR-6893-5p,NM_021219,JAM2,78,95,0.846153846154,-27.2,1,0.3394477,0.221,0.0,0.0,-12.371084972707173,13,17,7,5UTR,,0,0
hsa-miR-6893-5p,NM_021219,JAM2,3194,3215,1.0,-25.7,1,0.07586322,0.456,0.0,0.0,-8.09365486139926,17,21,9,3UTR,,0,0
hsa-miR-6893-5p,NM_021219,JAM2,2844,2879,1.0,-24.1,1,0.0209749,0.426,0.0,0.0,-9.964902622363823,17,35,8,3UTR,,0,0
hsa-miR-6893-3p,NM_021219,JAM2,176,194,0.846153846154,-28.5,1,1.9012e-06,0.265,0.0,0.0,-8.28966070131775,17,18,17,5UTR,,0,0
hsa-miR-6894-5p,NM_021219,JAM2,2816,2844,0.846153846154,-28.4,1,0.08330502,0.397,0.0,0.0,-6.626141984894679,21,28,10,3UTR,,0,0
hsa-miR-6894-5p,NM_021219,JAM2,934,971,0.923076923077,-27.3,1,0.0008355691,0.485,0.0,0.0,-5.226705058867908,21,37,6,CDS,,0,0
hsa-miR-6894-3p,NM_021219,JAM2,1926,1963,0.923076923077,-26.8,1,0.0001570579,0.515,0.0,0.0,-7.7817751947826395,16,20,8,3UTR,,0,0
hsa-miR-6895-5p,NM_021219,JAM2,3158,3179,0.923076923077,-21.2,1,6.801665e-06,0.397,0.0,0.0,-5.925499359926538,16,21,9,3UTR,,0,0
