mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-708-3p,NM_004736,XPR1,5110,5134,0.846153846154,-18.5,1,0.0003188449,0.456,0.0,0.0,-10.789068936966107,14,17,12,3UTR,,0,0
hsa-miR-147b-3p,NM_004736,XPR1,201,223,1.0,-23.2,1,0.0004182582,0.412,0.0,0.0,-8.004855389940193,16,22,9,CDS,,0,0
hsa-miR-190b-5p,NM_004736,XPR1,7461,7482,0.846153846154,-15.4,1,0.001479603,0.632,0.0,0.0,-16.37415993620749,17,21,9,3UTR,,0,0
hsa-miR-190b-5p,NM_004736,XPR1,544,562,0.923076923077,-15.2,1,0.002297025,0.588,0.0,0.0,-12.846322712801108,13,18,9,CDS,,0,0
hsa-miR-744-5p,NM_004736,XPR1,131,149,0.846153846154,-26.2,1,1.796761e-05,0.324,0.0,0.0,-9.652444999592046,16,18,12,5UTR,,0,0
hsa-miR-744-5p,NM_004736,XPR1,5940,5953,1.0,-23.8,1,6.372001e-06,0.559,0.0,0.0,-7.9900957423105305,11,13,6,3UTR,,0,0
hsa-miR-744-5p,NM_004736,XPR1,2197,2217,1.0,-23.7,1,0.0001952534,0.426,0.0,0.0,-6.3252700442346725,15,20,7,CDS,,0,0
hsa-miR-744-5p,NM_004736,XPR1,4708,4728,1.0,-22.2,1,0.002857678,0.618,0.0,0.0,-8.058226728550057,16,20,8,3UTR,,0,0
hsa-miR-885-3p,NM_004736,XPR1,5330,5365,1.0,-34.4,1,0.003333695,0.441,0.0,0.0,-5.337011372228436,17,20,12,3UTR,,0,0
hsa-miR-877-5p,NM_004736,XPR1,2194,2215,0.923076923077,-28.1,1,6.970201e-05,0.426,0.0,0.0,-8.82817512285937,16,21,10,CDS,,0,0
hsa-miR-877-5p,NM_004736,XPR1,1580,1619,0.884615384615,-25.4,1,0.009417161,0.544,0.0,0.0,-6.514540193678739,16,39,9,CDS,,0,0
hsa-miR-877-5p,NM_004736,XPR1,3305,3326,0.846153846154,-22.9,1,0.006664034,0.544,0.0,0.0,-9.453569563814709,16,21,7,3UTR,,0,0
hsa-miR-877-3p,NM_004736,XPR1,2,26,0.923076923077,-30.9,1,0.04623002,0.327,0.0,0.0,-4.1706235265052785,18,24,11,5UTR,,0,1
hsa-miR-887-5p,NM_004736,XPR1,3,19,0.846153846154,-18.0,1,0.02559728,0.292,0.0,0.0,-9.103604562657516,13,16,9,5UTR,,0,0
hsa-miR-887-3p,NM_004736,XPR1,1157,1180,0.846153846154,-30.7,1,0.0003427134,0.515,0.0,0.0,-13.6655996434504,17,23,9,CDS,,0,0
hsa-miR-665,NM_004736,XPR1,1152,1190,1.0,-31.3,1,2.980115e-06,0.5,0.0,0.0,-7.140128146953473,16,20,10,CDS,,0,0
hsa-miR-665,NM_004736,XPR1,5939,5957,1.0,-28.2,1,0.0001452137,0.544,0.0,0.0,-6.626141984894679,15,18,8,3UTR,,0,0
hsa-miR-873-5p,NM_004736,XPR1,1448,1481,0.923076923077,-20.4,1,0.002718016,0.603,0.0,0.0,-7.615268822569644,17,33,8,CDS,,0,0
hsa-miR-873-5p,NM_004736,XPR1,1747,1762,0.923076923077,-19.9,1,0.1321768,0.588,0.0,0.0,-6.148579555084091,13,15,9,CDS,,0,0
hsa-miR-873-3p,NM_004736,XPR1,8143,8169,0.923076923077,-23.2,1,0.06379621,0.559,0.0,0.0,-7.0054194726044985,16,26,9,3UTR,,0,0
hsa-miR-873-3p,NM_004736,XPR1,1771,1802,0.923076923077,-22.7,1,0.0001282779,0.515,0.0,0.0,-8.164438951148465,18,31,7,CDS,,0,0
hsa-miR-543,NM_004736,XPR1,5020,5036,1.0,-18.6,1,0.003016239,0.588,0.0,0.0,-4.026373917660731,14,16,11,3UTR,,0,0
hsa-miR-760,NM_004736,XPR1,3841,3854,0.923076923077,-24.4,0,0.273523,0.632,0.0,0.0,-16.30200796489408,12,13,12,3UTR,,0,0
hsa-miR-760,NM_004736,XPR1,141,172,0.923076923077,-23.1,1,7.556982e-05,0.353,0.0,0.0,-6.644936863088155,17,31,10,5UTR,,0,0
hsa-miR-301b-5p,NM_004736,XPR1,3309,3350,0.846153846154,-21.9,1,3.637803e-05,0.515,0.0,0.0,-5.4812609810729835,19,41,8,3UTR,,0,0
hsa-miR-301b-5p,NM_004736,XPR1,1527,1552,0.923076923077,-20.8,1,0.0005485268,0.515,0.0,0.0,-5.495113920508112,20,25,9,CDS,,0,0
hsa-miR-301b-3p,NM_004736,XPR1,909,934,0.846153846154,-19.0,1,0.002635504,0.632,0.0,0.0,-4.1706235265052785,21,25,10,CDS,,0,0
hsa-miR-301b-3p,NM_004736,XPR1,1955,1976,0.865384615385,-18.3,1,0.01849123,0.515,0.0,0.0,-5.459754139171521,17,21,8,CDS,,0,0
hsa-miR-216b-5p,NM_004736,XPR1,7171,7199,0.923076923077,-19.9,1,0.001621628,0.515,0.0,0.0,-6.514540193678739,15,21,9,3UTR,,0,0
hsa-miR-216b-3p,NM_004736,XPR1,2856,2871,1.0,-17.2,1,7.504164e-05,0.632,0.0,0.0,-6.514540193678739,13,15,9,3UTR,,0,0
hsa-miR-208b-3p,NM_004736,XPR1,7398,7425,0.923076923077,-17.4,1,0.01325711,0.647,0.0,0.0,-12.893365778234283,17,27,10,3UTR,,0,0
hsa-miR-920,NM_004736,XPR1,1310,1348,0.923076923077,-25.9,1,9.131641e-05,0.529,0.0,0.0,-8.056611621014136,19,28,10,CDS,,0,0
hsa-miR-920,NM_004736,XPR1,3628,3673,0.846153846154,-24.8,1,0.008536854,0.632,0.0,0.0,-7.91236201216959,17,45,8,3UTR,,0,0
hsa-miR-920,NM_004736,XPR1,1433,1456,0.923076923077,-24.6,1,0.000499032,0.559,0.0,0.0,-3.937574446201665,18,23,15,CDS,,0,0
hsa-miR-921,NM_004736,XPR1,3352,3380,0.923076923077,-25.7,1,0.0001836678,0.559,0.0,0.0,-4.1706235265052785,20,28,10,3UTR,,0,1
hsa-miR-921,NM_004736,XPR1,6307,6334,1.0,-23.4,1,0.000996218,0.515,0.0,0.0,-7.202645801464468,19,27,7,3UTR,,0,1
hsa-miR-921,NM_004736,XPR1,3127,3150,1.0,-21.3,1,0.07908288,0.515,0.0,0.0,-12.975812674015993,16,23,8,3UTR,,0,1
hsa-miR-922,NM_004736,XPR1,612,629,0.923076923077,-19.7,1,0.006281844,0.559,0.0,0.0,-13.711917773055244,14,17,9,CDS,,0,0
hsa-miR-924,NM_004736,XPR1,5381,5425,0.820512820513,-21.4,1,0.430246,0.676,0.0,0.0,-5.337011372228436,18,44,11,3UTR,,0,0
hsa-miR-509-3-5p,NM_004736,XPR1,1659,1673,1.0,-20.3,1,0.0005631464,0.544,0.0,0.0,-6.479180412342145,12,14,10,CDS,,0,0
hsa-miR-509-3-5p,NM_004736,XPR1,7731,7746,0.846153846154,-18.6,1,0.001002501,0.456,0.0,0.0,-13.427474630952936,14,15,14,3UTR,,0,0
hsa-miR-509-3-5p,NM_004736,XPR1,5119,5136,0.923076923077,-18.8,1,0.0006135029,0.426,0.0,0.0,-6.747589273982352,15,17,10,3UTR,,0,0
hsa-miR-933,NM_004736,XPR1,169,224,0.846153846154,-25.2,1,0.0003346958,0.397,0.0,0.0,-7.1080492929027015,20,48,7,5UTR,,0,0
hsa-miR-933,NM_004736,XPR1,2185,2205,0.923076923077,-23.3,1,0.0001647362,0.397,0.0,0.0,-8.376534010945397,15,20,11,CDS,,0,0
hsa-miR-936,NM_004736,XPR1,1031,1048,0.923076923077,-22.0,1,0.00903763,0.529,0.0,0.0,-3.793324837357118,16,17,16,CDS,,0,0
hsa-miR-936,NM_004736,XPR1,1889,1909,1.0,-22.0,1,0.006309001,0.574,0.0,0.0,-9.546310497296824,17,20,9,CDS,,0,0
hsa-miR-937-5p,NM_004736,XPR1,5938,5970,0.846153846154,-30.7,1,0.001516939,0.515,0.0,0.0,-8.448053637813192,18,27,9,3UTR,,0,0
hsa-miR-937-5p,NM_004736,XPR1,2201,2223,0.846153846154,-25.6,1,0.008537212,0.441,0.0,0.0,-8.007918527730794,17,22,12,CDS,,0,0
hsa-miR-939-5p,NM_004736,XPR1,852,880,1.0,-30.0,1,0.0009244777,0.456,0.0,0.0,-7.39607268170116,20,28,8,CDS,,0,0
hsa-miR-939-5p,NM_004736,XPR1,419,439,1.0,-29.0,1,0.0001831708,0.529,0.0,0.0,-12.736651842497219,16,20,6,CDS,,0,0
hsa-miR-939-5p,NM_004736,XPR1,2191,2223,1.0,-27.6,1,0.008537212,0.441,0.0,0.0,-3.937574446201665,24,32,8,CDS,,0,0
hsa-miR-939-3p,NM_004736,XPR1,5311,5334,1.0,-28.9,1,6.517226e-05,0.485,0.0,0.0,-4.026373917660731,19,23,10,3UTR,,0,0
hsa-miR-940,NM_004736,XPR1,5245,5266,0.923076923077,-28.6,1,1.032514e-05,0.5,0.0,0.0,-9.453763076134104,16,21,5,3UTR,,0,0
hsa-miR-941,NM_004736,XPR1,2188,2208,1.0,-21.7,1,0.0004085059,0.426,0.0,0.0,-16.49037411886075,16,20,10,CDS,,0,0
hsa-miR-941,NM_004736,XPR1,5351,5375,0.923076923077,-21.9,1,3.399172e-05,0.485,0.0,0.0,-7.302520990284295,16,24,6,3UTR,,0,0
hsa-miR-942-5p,NM_004736,XPR1,7021,7048,0.846153846154,-22.7,1,0.008753229,0.618,0.0,0.0,-8.527136195467303,20,27,10,3UTR,,0,0
hsa-miR-942-5p,NM_004736,XPR1,7171,7202,0.923076923077,-21.6,1,0.006395161,0.5,0.0,0.0,-3.937574446201665,16,20,13,3UTR,,0,0
hsa-miR-1178-5p,NM_004736,XPR1,866,882,0.923076923077,-19.5,1,0.0005032189,0.471,0.0,0.0,-6.514540193678739,13,16,8,CDS,,0,0
hsa-miR-1178-5p,NM_004736,XPR1,1360,1377,0.923076923077,-18.4,1,0.005411098,0.456,0.0,0.0,-6.995398001915627,14,17,7,CDS,,0,0
hsa-miR-1178-5p,NM_004736,XPR1,8236,8257,0.961538461538,-17.6,1,0.02681676,0.647,0.0,0.0,-5.694283598550164,16,21,6,3UTR,,0,0
hsa-miR-1178-5p,NM_004736,XPR1,723,743,0.846153846154,-17.8,1,0.0001511452,0.5,0.0,0.0,-6.246439457921665,12,20,6,CDS,,0,0
hsa-miR-1178-3p,NM_004736,XPR1,5148,5168,1.0,-22.8,1,3.822853e-05,0.426,0.0,0.0,-11.35165869953655,15,20,9,3UTR,,0,0
hsa-miR-1178-3p,NM_004736,XPR1,5311,5336,0.923076923077,-20.1,1,6.796485e-05,0.5,0.0,0.0,-9.861343503275094,17,25,8,3UTR,,0,0
hsa-miR-1178-3p,NM_004736,XPR1,7306,7326,0.846153846154,-20.1,1,0.08997601,0.618,0.0,0.0,-7.757046662006918,16,20,7,3UTR,,0,0
hsa-miR-1178-3p,NM_004736,XPR1,7947,7969,0.820512820513,-19.8,1,0.01840161,0.632,0.0,0.0,-7.038800455379432,19,22,12,3UTR,,0,0
hsa-miR-1180-5p,NM_004736,XPR1,2842,2870,1.0,-24.5,1,0.000486163,0.618,0.0,0.0,-5.692450279622925,18,28,11,3UTR,,0,0
hsa-miR-1180-3p,NM_004736,XPR1,104,130,0.846153846154,-25.7,1,2.022797e-05,0.235,0.0,0.0,-3.793324837357118,18,26,9,5UTR,,0,0
hsa-miR-1181,NM_004736,XPR1,5242,5263,1.0,-29.1,1,7.472321e-07,0.515,0.0,0.0,-4.026373917660731,17,21,9,3UTR,,0,0
hsa-miR-1182,NM_004736,XPR1,219,268,0.923076923077,-25.7,1,0.002064039,0.515,0.0,0.0,-4.6730240064523,20,49,9,CDS,,0,0
hsa-miR-1182,NM_004736,XPR1,2189,2234,0.923076923077,-25.7,1,0.003822425,0.441,0.0,0.0,-4.95700071937229,19,45,10,CDS,,0,0
hsa-miR-1182,NM_004736,XPR1,1747,1771,0.923076923077,-24.1,1,0.05061168,0.544,0.0,0.0,-11.14169921984997,19,24,6,CDS,,0,0
hsa-miR-1183,NM_004736,XPR1,2200,2237,0.846153846154,-27.1,1,0.003183563,0.456,0.0,0.0,-8.258727333827098,22,37,14,CDS,,0,0
hsa-miR-1183,NM_004736,XPR1,206,237,0.846153846154,-26.1,1,0.0007291895,0.441,0.0,0.0,-11.501256917078504,21,31,7,CDS,,0,0
hsa-miR-1184,NM_004736,XPR1,103,137,0.839743589744,-25.6,1,0.0003826898,0.25,0.0,0.0,-6.514540193678739,18,23,9,5UTR,,0,0
hsa-miR-1184,NM_004736,XPR1,3083,3121,0.923076923077,-23.1,1,0.001243586,0.618,0.0,0.0,-6.514540193678739,18,38,12,3UTR,,0,0
hsa-miR-1184,NM_004736,XPR1,5149,5182,0.923076923077,-21.9,1,0.0003940417,0.426,0.0,0.0,-13.702311057184433,19,33,8,3UTR,,0,0
hsa-miR-1225-5p,NM_004736,XPR1,851,879,0.846153846154,-28.7,1,0.002271565,0.441,0.0,0.0,-5.7143100613765965,20,28,6,CDS,,0,0
hsa-miR-1225-5p,NM_004736,XPR1,1216,1238,0.923076923077,-26.3,1,0.005160203,0.588,0.0,0.0,-13.4976292297232,16,22,9,CDS,,0,0
hsa-miR-1225-5p,NM_004736,XPR1,2194,2217,0.846153846154,-25.9,1,0.0001952534,0.426,0.0,0.0,-9.940866440440265,17,23,4,CDS,,0,0
hsa-miR-1225-3p,NM_004736,XPR1,5109,5128,0.923076923077,-24.8,1,1.659994e-06,0.5,0.0,0.0,-5.4812609810729835,15,19,7,3UTR,,0,0
hsa-miR-1226-5p,NM_004736,XPR1,3305,3377,0.846153846154,-37.3,1,7.865144e-05,0.544,0.0,0.0,-3.937574446201665,24,30,14,3UTR,,0,0
hsa-miR-1226-3p,NM_004736,XPR1,5311,5335,0.923076923077,-21.9,1,6.461358e-05,0.485,0.0,0.0,-4.794414363722071,20,24,11,3UTR,,0,0
hsa-miR-1226-3p,NM_004736,XPR1,2852,2872,0.923076923077,-21.7,1,3.061005e-05,0.632,0.0,0.0,-9.631806323359312,16,20,5,3UTR,,0,0
hsa-miR-1226-3p,NM_004736,XPR1,7953,7967,1.0,-21.2,0,0.01582022,0.647,0.0,0.0,-20.45704824911112,12,14,8,3UTR,,0,0
hsa-miR-1227-5p,NM_004736,XPR1,1969,1988,0.923076923077,-26.6,1,0.01889307,0.515,0.0,0.0,-6.251209375382295,16,19,9,CDS,,0,0
hsa-miR-1227-5p,NM_004736,XPR1,2199,2217,0.923076923077,-26.0,1,0.0001952534,0.426,0.0,0.0,-6.251209375382295,15,18,7,CDS,,0,0
hsa-miR-1227-5p,NM_004736,XPR1,5362,5394,0.923076923077,-25.9,1,0.03564544,0.559,0.0,0.0,-3.937574446201665,17,32,11,3UTR,,0,0
hsa-miR-1227-3p,NM_004736,XPR1,5243,5260,0.923076923077,-22.2,1,4.525854e-06,0.529,0.0,0.0,-14.088829181129286,13,17,8,3UTR,,0,0
hsa-miR-1227-3p,NM_004736,XPR1,7953,7967,1.0,-22.1,1,0.01582022,0.647,0.0,0.0,-14.437052313105603,12,14,6,3UTR,,0,0
hsa-miR-1228-5p,NM_004736,XPR1,2198,2217,1.0,-27.3,1,0.0001952534,0.426,0.0,0.0,-8.051479534278258,16,19,7,CDS,,0,0
hsa-miR-1228-3p,NM_004736,XPR1,1,17,1.0,-24.8,0,0.0281468,0.283,0.0,0.0,-15.97923457263103,12,16,10,5UTR,,0,0
hsa-miR-1228-3p,NM_004736,XPR1,177,197,0.846153846154,-24.0,1,4.129652e-05,0.368,0.0,0.0,-16.581407735756333,14,20,6,5UTR,,0,0
hsa-miR-1228-3p,NM_004736,XPR1,2848,2874,0.923076923077,-23.1,1,0.0001928354,0.618,0.0,0.0,-6.7842445331743555,18,26,9,3UTR,,0,0
hsa-miR-1229-5p,NM_004736,XPR1,2404,2446,0.961538461538,-28.2,1,0.01282289,0.588,0.0,0.0,-3.937574446201665,23,42,9,3UTR,,0,0
hsa-miR-1229-5p,NM_004736,XPR1,7704,7725,1.0,-26.7,1,0.02582347,0.515,0.0,0.0,-4.794414363722071,18,21,10,3UTR,,0,0
hsa-miR-1229-5p,NM_004736,XPR1,3830,3881,0.961538461538,-26.9,1,0.05734409,0.662,0.0,0.0,-5.495113920508112,23,51,11,3UTR,,0,0
hsa-miR-1229-3p,NM_004736,XPR1,2847,2874,0.923076923077,-26.1,1,0.0001928354,0.618,0.0,0.0,-3.793324837357118,19,27,5,3UTR,,0,0
hsa-miR-1229-3p,NM_004736,XPR1,5144,5168,1.0,-24.2,1,3.822853e-05,0.426,0.0,0.0,-7.52560118544185,19,24,7,3UTR,,0,0
hsa-miR-1231,NM_004736,XPR1,2648,2692,0.923076923077,-22.5,1,6.574664e-06,0.588,0.0,0.0,-4.794414363722071,18,44,10,3UTR,,0,0
hsa-miR-1231,NM_004736,XPR1,5119,5146,0.846153846154,-22.4,1,7.432061e-06,0.382,0.0,0.0,-6.969596721160855,19,27,8,3UTR,,0,0
hsa-miR-1233-5p,NM_004736,XPR1,1168,1191,0.846153846154,-28.1,1,5.420979e-06,0.485,0.0,0.0,-12.996924897323014,17,23,6,CDS,,0,0
hsa-miR-1233-5p,NM_004736,XPR1,2063,2094,1.0,-27.5,1,0.0005951494,0.441,0.0,0.0,-9.184770985566082,18,31,10,CDS,,0,0
hsa-miR-1233-5p,NM_004736,XPR1,2200,2217,0.923076923077,-26.6,1,0.0001952534,0.426,0.0,0.0,-16.805155153497914,14,17,8,CDS,,0,0
hsa-miR-1233-3p,NM_004736,XPR1,33,49,0.846153846154,-24.1,1,1.172581e-05,0.324,0.0,0.0,-10.840735675268357,13,16,5,5UTR,,0,0
hsa-miR-1234-3p,NM_004736,XPR1,2861,2881,1.0,-24.3,0,0.04572114,0.632,0.0,0.0,-17.903303779464085,13,20,10,3UTR,,0,0
hsa-miR-1234-3p,NM_004736,XPR1,167,207,0.846153846154,-24.0,1,1.921256e-05,0.368,0.0,0.0,-8.340767414043784,20,40,5,5UTR,,0,0
hsa-miR-1236-5p,NM_004736,XPR1,4046,4066,0.923076923077,-22.5,1,0.001782545,0.647,0.0,0.0,-6.674744927794402,16,20,12,3UTR,,0,0
hsa-miR-1236-5p,NM_004736,XPR1,7592,7615,0.923076923077,-21.8,1,0.005364627,0.529,0.0,0.0,-5.495113920508112,19,23,13,3UTR,,0,0
hsa-miR-1236-5p,NM_004736,XPR1,8130,8154,0.923076923077,-21.8,1,0.3494057,0.515,0.0,0.0,-7.163349424783512,18,24,7,3UTR,,0,0
hsa-miR-1236-5p,NM_004736,XPR1,3660,3683,1.0,-21.7,1,0.03136346,0.603,0.0,0.0,-5.618663395431772,17,23,9,3UTR,,0,0
hsa-miR-1236-3p,NM_004736,XPR1,1813,1843,0.923076923077,-27.0,1,4.728918e-05,0.559,0.0,0.0,-7.8606057810956464,19,30,9,CDS,,0,1
hsa-miR-1236-3p,NM_004736,XPR1,1,28,1.0,-24.5,1,0.08980738,0.333,0.0,0.0,-3.937574446201665,17,27,9,5UTR,,0,1
hsa-miR-1237-5p,NM_004736,XPR1,2197,2215,1.0,-33.5,1,6.970201e-05,0.426,0.0,0.0,-5.925499359926538,17,18,17,CDS,,0,0
hsa-miR-1237-3p,NM_004736,XPR1,1,26,0.923076923077,-27.9,1,0.04623002,0.327,0.0,0.0,-3.937574446201665,17,25,10,5UTR,,0,0
hsa-miR-1237-3p,NM_004736,XPR1,177,197,1.0,-24.6,1,4.129652e-05,0.368,0.0,0.0,-12.955822318181061,15,20,7,5UTR,,0,0
hsa-miR-1238-5p,NM_004736,XPR1,5045,5074,1.0,-28.7,1,0.001198047,0.632,0.0,0.0,-6.969596721160855,17,21,9,3UTR,,0,0
hsa-miR-1238-5p,NM_004736,XPR1,5103,5129,0.923076923077,-26.9,1,6.697817e-05,0.5,0.0,0.0,-7.780157107646926,19,26,6,3UTR,,0,0
hsa-miR-1238-5p,NM_004736,XPR1,2631,2662,0.923076923077,-24.1,1,0.0007277509,0.456,0.0,0.0,-3.793324837357118,20,31,12,3UTR,,0,0
hsa-miR-1238-3p,NM_004736,XPR1,1,28,0.846153846154,-28.4,1,0.08980738,0.333,0.0,0.0,-9.59801268497865,18,27,7,5UTR,,0,0
hsa-miR-1200,NM_004736,XPR1,5157,5184,0.846153846154,-23.7,1,0.0003486401,0.441,0.0,0.0,-10.10915223120837,18,27,9,3UTR,,0,0
hsa-miR-1200,NM_004736,XPR1,258,294,1.0,-23.9,1,0.004274152,0.544,0.0,0.0,-3.793324837357118,21,36,8,CDS,,0,0
hsa-miR-1200,NM_004736,XPR1,5112,5154,1.0,-23.5,1,1.498569e-07,0.397,0.0,0.0,-8.573508368464264,18,42,10,3UTR,,0,0
hsa-miR-1202,NM_004736,XPR1,850,881,0.846153846154,-26.2,1,0.0005012762,0.471,0.0,0.0,-9.957570382207184,18,31,6,CDS,,0,0
hsa-miR-1202,NM_004736,XPR1,8026,8047,1.0,-25.6,1,0.0006550194,0.529,0.0,0.0,-6.013390377618052,18,21,12,3UTR,,0,0
hsa-miR-1202,NM_004736,XPR1,139,164,0.846153846154,-23.9,1,0.001923318,0.309,0.0,0.0,-5.495113920508112,18,25,8,5UTR,,0,0
hsa-miR-1203,NM_004736,XPR1,1359,1385,0.846153846154,-26.1,1,3.831488e-05,0.5,0.0,0.0,-9.504651489940631,15,21,8,CDS,,0,0
hsa-miR-1203,NM_004736,XPR1,275,293,0.923076923077,-22.0,1,0.00140692,0.529,0.0,0.0,-9.124243238890251,15,18,9,CDS,,0,0
hsa-miR-663b,NM_004736,XPR1,2745,2769,0.846153846154,-27.0,1,1.180084e-06,0.515,0.0,0.0,-7.396090379203992,18,24,6,3UTR,,0,0
hsa-miR-1204,NM_004736,XPR1,29,47,0.846153846154,-22.7,1,1.265325e-05,0.309,0.0,0.0,-8.638615112303047,15,18,8,5UTR,,0,0
hsa-miR-1204,NM_004736,XPR1,5149,5175,0.923076923077,-23.1,1,3.387309e-05,0.397,0.0,0.0,-3.937574446201665,16,26,8,3UTR,,0,0
hsa-miR-1204,NM_004736,XPR1,1,17,0.923076923077,-22.2,1,0.0281468,0.283,0.0,0.0,-5.413129994833456,14,16,9,5UTR,,0,0
hsa-miR-1205,NM_004736,XPR1,2184,2202,0.923076923077,-21.7,1,0.001348838,0.426,0.0,0.0,-9.02428166311082,14,18,7,CDS,,0,0
hsa-miR-1205,NM_004736,XPR1,410,429,0.923076923077,-19.6,1,0.00403345,0.544,0.0,0.0,-7.127663820060954,18,19,18,CDS,,0,0
hsa-miR-1205,NM_004736,XPR1,7427,7444,0.923076923077,-19.4,1,0.006610202,0.618,0.0,0.0,-14.083939797176296,15,17,8,3UTR,,0,0
hsa-miR-1207-5p,NM_004736,XPR1,2193,2218,0.923076923077,-30.4,1,0.000235253,0.426,0.0,0.0,-3.793324837357118,20,25,8,CDS,,0,0
hsa-miR-1207-5p,NM_004736,XPR1,8153,8178,0.884615384615,-25.8,1,0.002222995,0.574,0.0,0.0,-5.495113920508112,20,25,15,3UTR,,0,0
hsa-miR-1207-5p,NM_004736,XPR1,7266,7301,0.923076923077,-25.6,1,0.005470073,0.588,0.0,0.0,-4.761823477911366,18,35,9,3UTR,,0,0
hsa-miR-1207-5p,NM_004736,XPR1,8017,8035,1.0,-25.3,1,0.08741221,0.574,0.0,0.0,-17.625526579428975,16,18,13,3UTR,,0,0
hsa-miR-1207-3p,NM_004736,XPR1,2994,3018,0.923076923077,-21.1,1,6.755757e-05,0.529,0.0,0.0,-6.747589273982352,12,14,12,3UTR,,0,1
hsa-miR-1207-3p,NM_004736,XPR1,1459,1483,0.846153846154,-18.5,1,0.00110983,0.588,0.0,0.0,-5.694283598550164,16,24,7,CDS,,0,1
hsa-miR-1208,NM_004736,XPR1,144,172,0.846153846154,-25.0,1,7.556982e-05,0.353,0.0,0.0,-3.937574446201665,19,28,8,5UTR,,0,0
hsa-miR-1208,NM_004736,XPR1,2020,2058,0.846153846154,-23.9,1,0.03039839,0.485,0.0,0.0,-3.937574446201665,20,38,8,CDS,,0,0
hsa-miR-548j-5p,NM_004736,XPR1,7593,7643,1.0,-19.0,1,0.02910991,0.559,0.0,0.0,-6.5006872542436085,16,18,16,3UTR,,0,0
hsa-miR-548j-3p,NM_004736,XPR1,6299,6313,0.846153846154,-17.5,0,0.0007073907,0.529,0.0,0.0,-19.423879868695398,13,14,13,3UTR,,0,1
hsa-miR-1285-5p,NM_004736,XPR1,5368,5391,0.923076923077,-28.3,1,0.0113107,0.544,0.0,0.0,-7.382219742266031,19,23,14,3UTR,,0,0
hsa-miR-1285-3p,NM_004736,XPR1,1921,1951,1.0,-19.7,1,0.04366366,0.588,0.0,0.0,-6.514540193678739,16,20,11,CDS,,0,0
hsa-miR-1287-5p,NM_004736,XPR1,1533,1550,1.0,-21.6,1,0.0001253413,0.515,0.0,0.0,-6.106959766537749,16,17,16,CDS,,0,0
hsa-miR-1287-5p,NM_004736,XPR1,2277,2301,0.923076923077,-20.5,1,0.02537149,0.662,0.0,0.0,-7.140128146953473,19,24,9,CDS,,0,0
hsa-miR-1287-3p,NM_004736,XPR1,5347,5383,0.807692307692,-20.9,1,9.067139e-06,0.515,0.0,0.0,-11.25897180944655,16,21,12,3UTR,,0,0
hsa-miR-1289,NM_004736,XPR1,1112,1160,1.0,-23.6,1,0.0001411754,0.529,0.0,0.0,-6.618099312767468,16,19,9,CDS,,0,1
hsa-miR-1289,NM_004736,XPR1,2412,2435,1.0,-22.8,1,0.001564981,0.559,0.0,0.0,-7.284377755798021,20,23,12,3UTR,,0,1
hsa-miR-1291,NM_004736,XPR1,274,297,0.923076923077,-24.7,1,0.005126054,0.515,0.0,0.0,-7.938095361715103,18,23,5,CDS,,0,0
hsa-miR-1291,NM_004736,XPR1,1433,1478,0.961538461538,-23.2,1,0.01163149,0.588,0.0,0.0,-5.08245545002336,19,45,8,CDS,,0,0
hsa-miR-1291,NM_004736,XPR1,1146,1178,0.923076923077,-21.0,1,0.0002035764,0.5,0.0,0.0,-8.829104421649896,19,32,8,CDS,,0,0
hsa-miR-1294,NM_004736,XPR1,2176,2212,0.961538461538,-21.0,1,9.306752e-05,0.412,0.0,0.0,-6.907794008098015,11,13,11,CDS,,0,0
hsa-miR-1295a,NM_004736,XPR1,6488,6503,0.846153846154,-22.4,1,0.01692506,0.691,0.0,0.0,-11.13885194640897,13,15,9,3UTR,,0,0
hsa-miR-1295a,NM_004736,XPR1,1570,1589,1.0,-22.3,1,0.001190033,0.456,0.0,0.0,-13.051432877134383,15,19,8,CDS,,0,0
hsa-miR-1295a,NM_004736,XPR1,725,742,0.923076923077,-20.9,1,4.540312e-05,0.5,0.0,0.0,-13.928624447013624,14,17,6,CDS,,0,0
hsa-miR-1299,NM_004736,XPR1,7267,7291,0.923076923077,-21.5,1,0.0101425,0.588,0.0,0.0,-7.204969213329855,16,24,8,3UTR,,0,0
hsa-miR-1299,NM_004736,XPR1,2089,2111,0.923076923077,-21.3,1,0.009551156,0.456,0.0,0.0,-8.707035959654831,16,22,7,CDS,,0,0
hsa-miR-548l,NM_004736,XPR1,416,433,1.0,-17.7,1,0.0002389298,0.559,0.0,0.0,-8.058226728550057,15,17,12,CDS,,0,0
hsa-miR-1303,NM_004736,XPR1,5378,5397,1.0,-29.2,1,0.06860947,0.574,0.0,0.0,-10.602952126883691,17,19,13,3UTR,,0,0
hsa-miR-1303,NM_004736,XPR1,5172,5225,1.0,-26.8,1,0.1321064,0.529,0.0,0.0,-5.692450279622925,17,20,12,3UTR,,0,0
hsa-miR-1304-5p,NM_004736,XPR1,2435,2454,0.846153846154,-18.1,1,0.06659098,0.662,0.0,0.0,-7.570929851924502,16,19,13,3UTR,,0,0
