mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-1185-1-3p,NM_002609,PDGFRB,4097,4114,0.923076923077,-23.4,1,1.547124e-05,0.441,0.0,0.0,-13.898648723754015,15,17,10,3UTR,,0,0
hsa-miR-1185-1-3p,NM_002609,PDGFRB,2635,2648,1.0,-23.3,1,2.138752e-07,0.353,0.0,0.0,-14.401049203701035,12,13,12,CDS,,0,0
hsa-miR-1185-1-3p,NM_002609,PDGFRB,3512,3545,0.826923076923,-20.3,1,0.200073,0.426,0.0,0.0,-13.6655996434504,17,33,8,CDS,,0,0
hsa-miR-762,NM_002609,PDGFRB,109,134,0.846153846154,-36.0,1,3.818941e-06,0.279,0.0,0.0,-9.041086908146521,18,25,9,5UTR,,0,0
hsa-miR-762,NM_002609,PDGFRB,146,190,0.846153846154,-34.3,1,1.217068e-05,0.279,0.0,0.0,-6.7623489216120145,20,44,13,5UTR,,0,0
hsa-miR-670-5p,NM_002609,PDGFRB,546,567,0.846153846154,-22.2,1,3.778625e-06,0.397,0.0,0.0,-10.979690718807614,15,21,7,CDS,,0,0
hsa-miR-670-5p,NM_002609,PDGFRB,1276,1333,0.807692307692,-21.7,1,0.001991192,0.441,0.0,0.0,-3.937574446201665,20,57,8,CDS,,0,0
hsa-miR-670-3p,NM_002609,PDGFRB,5169,5186,0.846153846154,-17.1,1,0.008485914,0.529,0.0,0.0,-6.199507187700468,14,17,7,3UTR,,0,0
hsa-miR-1298-5p,NM_002609,PDGFRB,1230,1246,1.0,-20.3,1,3.210258e-06,0.412,0.0,0.0,-8.056611621014136,15,16,15,CDS,,0,0
hsa-miR-1298-3p,NM_002609,PDGFRB,4812,4827,1.0,-18.4,1,0.00519032,0.559,0.0,0.0,-8.252876396352269,13,15,11,3UTR,,0,0
hsa-miR-1298-3p,NM_002609,PDGFRB,5317,5336,0.846153846154,-21.0,1,3.724117e-05,0.426,0.0,0.0,-11.128578504378995,16,19,8,3UTR,,0,0
hsa-miR-2113,NM_002609,PDGFRB,4396,4435,1.0,-26.2,1,0.0006050102,0.382,0.0,0.0,-5.1900497996759025,16,19,13,3UTR,,0,0
hsa-miR-761,NM_002609,PDGFRB,4644,4672,0.923076923077,-24.1,1,7.54389e-05,0.441,0.0,0.0,-8.051479534278258,19,28,6,3UTR,,0,0
hsa-miR-761,NM_002609,PDGFRB,118,132,0.923076923077,-21.7,1,2.116221e-07,0.294,0.0,0.0,-7.052043616942562,12,14,9,5UTR,,0,0
hsa-miR-764,NM_002609,PDGFRB,1936,1956,0.923076923077,-28.9,1,9.914829e-06,0.368,0.0,0.0,-5.762913004276319,17,20,9,CDS,,0,1
hsa-miR-765,NM_002609,PDGFRB,3454,3474,0.846153846154,-21.9,1,0.02590663,0.338,0.0,0.0,-9.35698419331073,16,20,7,CDS,,0,0
hsa-miR-765,NM_002609,PDGFRB,609,632,0.846153846154,-21.3,1,0.0004798057,0.412,0.0,0.0,-8.175638787073916,17,23,7,CDS,,0,0
hsa-miR-765,NM_002609,PDGFRB,2103,2126,1.0,-21.3,1,0.3010163,0.485,0.0,0.0,-6.246131332038532,18,23,8,CDS,,0,0
hsa-miR-770-5p,NM_002609,PDGFRB,2084,2101,0.807692307692,-26.9,1,9.604587e-06,0.456,0.0,0.0,-12.742763593712379,16,17,16,CDS,,0,0
hsa-miR-770-5p,NM_002609,PDGFRB,4656,4678,0.923076923077,-26.3,1,0.001008869,0.456,0.0,0.0,-11.908800998330209,19,22,10,3UTR,,0,0
hsa-miR-675-5p,NM_002609,PDGFRB,2437,2487,0.923076923077,-27.6,1,1.06329e-05,0.456,0.0,0.0,-6.7623489216120145,20,50,8,CDS,,0,0
hsa-miR-675-3p,NM_002609,PDGFRB,5426,5447,1.0,-25.4,1,0.003022605,0.294,0.0,0.0,-10.117194903335584,16,21,6,3UTR,,0,0
hsa-miR-675-3p,NM_002609,PDGFRB,1774,1794,0.923076923077,-20.7,1,5.874372e-06,0.353,0.0,0.0,-9.592934641634889,15,20,9,CDS,,0,0
hsa-miR-298,NM_002609,PDGFRB,3789,3816,0.923076923077,-27.6,1,0.02292321,0.309,0.0,0.0,-7.2379701334214825,18,27,6,CDS,,0,0
hsa-miR-891a-5p,NM_002609,PDGFRB,629,643,0.923076923077,-19.2,1,0.000102046,0.382,0.0,0.0,-12.845343048321826,12,14,10,CDS,,0,0
hsa-miR-891a-3p,NM_002609,PDGFRB,2551,2597,0.923076923077,-19.4,1,0.02984253,0.353,0.0,0.0,-9.94954242798301,16,18,16,CDS,,0,0
hsa-miR-892a,NM_002609,PDGFRB,2020,2039,0.846153846154,-21.2,1,0.0001524672,0.382,0.0,0.0,-12.108006125751837,16,19,10,CDS,,0,0
hsa-miR-892a,NM_002609,PDGFRB,5082,5102,0.846153846154,-18.9,1,0.02924846,0.426,0.0,0.0,-9.932877811705168,16,20,8,3UTR,,0,0
hsa-miR-874-5p,NM_002609,PDGFRB,2049,2090,0.923076923077,-28.5,1,0.0004739801,0.441,0.0,0.0,-5.035831305685297,20,41,8,CDS,,0,1
hsa-miR-890,NM_002609,PDGFRB,1070,1103,1.0,-21.5,1,0.0003011188,0.515,0.0,0.0,-4.993964104447428,17,33,9,CDS,,0,0
hsa-miR-888-5p,NM_002609,PDGFRB,4111,4130,0.846153846154,-19.9,1,8.908825e-08,0.456,0.0,0.0,-14.596445078273401,14,19,10,3UTR,,0,0
hsa-miR-888-5p,NM_002609,PDGFRB,2175,2206,0.923076923077,-18.5,1,0.0007364014,0.456,0.0,0.0,-10.093792036827557,14,18,8,CDS,,0,0
hsa-miR-892b,NM_002609,PDGFRB,3995,4031,0.846153846154,-25.7,1,0.0001394304,0.397,0.0,0.0,-4.95700071937229,20,36,8,3UTR,,0,0
hsa-miR-892b,NM_002609,PDGFRB,2809,2833,1.0,-25.5,1,0.0001444641,0.456,0.0,0.0,-7.249989753929374,18,24,7,CDS,,0,0
hsa-miR-892b,NM_002609,PDGFRB,47,82,0.846153846154,-24.8,1,0.001855382,0.426,0.0,0.0,-7.7817751947826395,16,35,8,5UTR,,0,0
hsa-miR-541-3p,NM_002609,PDGFRB,416,442,0.923076923077,-30.6,1,0.001893655,0.397,0.0,0.0,-7.102971249558938,17,26,10,5UTR,,0,0
hsa-miR-541-3p,NM_002609,PDGFRB,1062,1084,0.846153846154,-24.7,1,0.0127991,0.5,0.0,0.0,-3.937574446201665,20,22,11,CDS,,0,0
hsa-miR-889-5p,NM_002609,PDGFRB,3492,3511,1.0,-21.4,1,0.00101681,0.441,0.0,0.0,-7.757046662006918,16,19,9,CDS,,0,0
hsa-miR-876-5p,NM_002609,PDGFRB,4802,4823,0.846153846154,-19.8,1,0.001728474,0.574,0.0,0.0,-11.994750798020604,16,21,7,3UTR,,0,0
hsa-miR-708-5p,NM_002609,PDGFRB,3689,3705,1.0,-23.9,1,1.906338e-08,0.353,0.0,0.0,-14.243047675119893,15,16,15,CDS,,0,0
hsa-miR-708-5p,NM_002609,PDGFRB,3323,3343,0.846153846154,-22.7,1,0.0007415197,0.441,0.0,0.0,-16.723404208305045,15,20,9,CDS,,0,0
hsa-miR-708-5p,NM_002609,PDGFRB,3378,3403,0.846153846154,-21.4,1,0.02259809,0.485,0.0,0.0,-11.207409090692002,18,25,8,CDS,,0,0
hsa-miR-147b-5p,NM_002609,PDGFRB,1129,1146,0.846153846154,-17.7,1,7.730403e-05,0.441,0.0,0.0,-11.055827241690814,13,17,7,CDS,,0,0
hsa-miR-147b-3p,NM_002609,PDGFRB,1925,1967,0.846153846154,-21.8,1,9.238304e-07,0.368,0.0,0.0,-11.35165869953655,18,42,9,CDS,,0,0
hsa-miR-744-5p,NM_002609,PDGFRB,4656,4673,1.0,-30.6,1,3.685595e-05,0.441,0.0,0.0,-3.937574446201665,16,17,16,3UTR,,0,0
hsa-miR-885-3p,NM_002609,PDGFRB,1644,1665,0.846153846154,-28.7,1,0.0001221117,0.382,0.0,0.0,-9.113001279259901,17,21,10,CDS,,0,0
hsa-miR-877-5p,NM_002609,PDGFRB,237,253,1.0,-24.8,1,0.000188153,0.338,0.0,0.0,-6.934956747951103,14,16,11,5UTR,,0,0
hsa-miR-877-5p,NM_002609,PDGFRB,315,334,0.923076923077,-24.3,1,0.1562696,0.412,0.0,0.0,-7.1080492929027015,18,19,18,5UTR,,0,0
hsa-miR-877-3p,NM_002609,PDGFRB,1914,1934,0.923076923077,-29.8,1,0.01473424,0.426,0.0,0.0,-6.199507187700468,18,20,13,CDS,,0,0
hsa-miR-877-3p,NM_002609,PDGFRB,5501,5540,0.923076923077,-29.2,1,0.000108852,0.5,0.0,0.0,-7.91236201216959,19,39,10,3UTR,,0,0
hsa-miR-877-3p,NM_002609,PDGFRB,374,398,0.923076923077,-28.8,1,0.001601845,0.441,0.0,0.0,-4.794414363722071,20,24,11,5UTR,,0,0
hsa-miR-877-3p,NM_002609,PDGFRB,5422,5442,1.0,-28.6,1,0.0001360791,0.309,0.0,0.0,-10.10915223120837,17,20,10,3UTR,,0,0
hsa-miR-887-5p,NM_002609,PDGFRB,4860,4881,0.923076923077,-28.4,1,3.399857e-06,0.426,0.0,0.0,-7.517426836101634,19,21,11,3UTR,,0,0
hsa-miR-887-5p,NM_002609,PDGFRB,4017,4038,1.0,-23.6,1,9.776671e-07,0.441,0.0,0.0,-6.514540193678739,17,21,10,3UTR,,0,0
hsa-miR-887-5p,NM_002609,PDGFRB,3856,3874,1.0,-22.6,1,2.293597e-06,0.338,0.0,0.0,-9.861343503275094,15,18,8,3UTR,,0,0
hsa-miR-887-3p,NM_002609,PDGFRB,3161,3182,1.0,-27.1,1,8.987851e-05,0.426,0.0,0.0,-11.935526410785998,18,21,11,CDS,,0,0
hsa-miR-665,NM_002609,PDGFRB,2060,2088,0.846153846154,-29.2,1,0.0003085451,0.441,0.0,0.0,-3.793324837357118,19,28,7,CDS,,1,1
hsa-miR-665,NM_002609,PDGFRB,4715,4730,1.0,-29.0,1,0.002272691,0.544,0.0,0.0,-9.546562468637928,14,15,14,3UTR,,1,1
hsa-miR-873-5p,NM_002609,PDGFRB,300,322,0.846153846154,-23.2,1,0.03029524,0.441,0.0,0.0,-7.314088756026503,18,22,8,5UTR,,0,0
hsa-miR-873-5p,NM_002609,PDGFRB,4906,4926,0.923076923077,-22.1,1,0.01088771,0.412,0.0,0.0,-12.520629146857013,16,20,9,3UTR,,0,0
hsa-miR-873-3p,NM_002609,PDGFRB,579,611,0.846153846154,-27.5,1,0.09828289,0.397,0.0,0.0,-5.4812609810729835,20,32,7,CDS,,0,0
hsa-miR-873-3p,NM_002609,PDGFRB,4033,4057,0.846153846154,-24.7,1,2.597555e-06,0.515,0.0,0.0,-10.752244329692425,18,24,9,3UTR,,0,0
hsa-miR-873-3p,NM_002609,PDGFRB,4854,4877,0.846153846154,-23.4,1,6.819644e-07,0.471,0.0,0.0,-12.715766821106774,18,23,12,3UTR,,0,0
hsa-miR-543,NM_002609,PDGFRB,4628,4646,0.871794871795,-18.2,1,2.556219e-05,0.471,0.0,0.0,-8.600033640092194,15,18,9,3UTR,,0,0
hsa-miR-374b-3p,NM_002609,PDGFRB,1442,1457,1.0,-17.4,1,0.0009181276,0.397,0.0,0.0,-4.906073086755913,14,15,14,CDS,,0,0
hsa-miR-760,NM_002609,PDGFRB,3655,3691,0.846153846154,-31.8,1,0.03605098,0.294,0.0,0.0,-5.035831305685297,17,28,8,CDS,,0,0
hsa-miR-760,NM_002609,PDGFRB,577,595,0.846153846154,-30.4,1,1.184523e-06,0.382,0.0,0.0,-5.771280865935932,16,18,8,CDS,,0,0
hsa-miR-216b-5p,NM_002609,PDGFRB,1815,1828,1.0,-23.8,1,2.381754e-05,0.397,0.0,0.0,-6.747589273982352,12,13,12,CDS,,0,0
hsa-miR-920,NM_002609,PDGFRB,4014,4039,0.807692307692,-23.5,1,1.535845e-06,0.456,0.0,0.0,-6.283094717113671,17,25,8,3UTR,,0,0
hsa-miR-920,NM_002609,PDGFRB,2372,2393,1.0,-23.5,1,0.002737575,0.471,0.0,0.0,-9.220287503029308,15,21,10,CDS,,0,0
hsa-miR-921,NM_002609,PDGFRB,4660,4709,0.846153846154,-25.4,1,8.16362e-06,0.471,0.0,0.0,-6.747589273982352,17,49,8,3UTR,,0,0
hsa-miR-921,NM_002609,PDGFRB,313,338,0.923076923077,-24.9,1,0.01941364,0.426,0.0,0.0,-4.906073086755913,21,25,9,5UTR,,0,0
hsa-miR-921,NM_002609,PDGFRB,421,447,1.0,-23.9,1,0.003498098,0.382,0.0,0.0,-8.00729909593368,20,26,8,5UTR,,0,0
hsa-miR-924,NM_002609,PDGFRB,2982,3034,1.0,-25.1,1,0.01252615,0.5,0.0,0.0,-3.793324837357118,18,22,9,CDS,,0,0
hsa-miR-509-3-5p,NM_002609,PDGFRB,1951,1964,0.846153846154,-20.5,1,6.450307e-06,0.368,0.0,0.0,-5.925499359926538,12,13,12,CDS,,0,0
hsa-miR-933,NM_002609,PDGFRB,3714,3759,0.846153846154,-27.0,1,2.652114e-08,0.368,0.0,0.0,-11.150474115941337,16,22,8,CDS,,0,0
hsa-miR-934,NM_002609,PDGFRB,2850,2885,0.923076923077,-21.9,1,1.055044e-05,0.426,0.0,0.0,-3.793324837357118,16,35,10,CDS,,0,0
hsa-miR-935,NM_002609,PDGFRB,1233,1257,1.0,-33.6,1,1.147199e-05,0.426,0.0,0.0,-6.618099312767468,21,24,9,CDS,,0,0
hsa-miR-936,NM_002609,PDGFRB,4096,4118,0.923076923077,-22.2,1,1.415989e-05,0.412,0.0,0.0,-7.2379701334214825,17,22,6,3UTR,,0,0
hsa-miR-936,NM_002609,PDGFRB,4269,4285,0.923076923077,-21.6,1,8.084881e-08,0.382,0.0,0.0,-4.761823477911366,13,16,7,3UTR,,0,0
hsa-miR-937-5p,NM_002609,PDGFRB,3593,3638,0.923076923077,-32.4,1,0.1547699,0.412,0.0,0.0,-3.793324837357118,19,37,15,CDS,,0,0
hsa-miR-937-5p,NM_002609,PDGFRB,131,153,0.846153846154,-27.2,1,8.128315e-06,0.279,0.0,0.0,-8.354638399383056,17,22,6,5UTR,,0,0
hsa-miR-937-3p,NM_002609,PDGFRB,5370,5427,0.923076923077,-24.7,1,3.421025e-07,0.338,0.0,0.0,-7.91236201216959,20,49,12,3UTR,,0,0
hsa-miR-938,NM_002609,PDGFRB,3147,3174,0.923076923077,-24.8,1,7.371654e-05,0.382,0.0,0.0,-6.251209375382295,20,27,11,CDS,,0,0
hsa-miR-938,NM_002609,PDGFRB,2291,2308,0.923076923077,-22.4,1,9.965867e-06,0.294,0.0,0.0,-9.207558300340686,16,17,16,CDS,,0,0
hsa-miR-938,NM_002609,PDGFRB,1608,1637,0.923076923077,-22.0,1,0.0002630468,0.397,0.0,0.0,-10.132373509038409,18,24,10,CDS,,0,0
hsa-miR-939-5p,NM_002609,PDGFRB,4706,4731,1.0,-38.5,1,0.002596241,0.544,0.0,0.0,-3.793324837357118,21,25,15,3UTR,,0,0
hsa-miR-939-5p,NM_002609,PDGFRB,575,603,0.846153846154,-40.3,1,0.0005073776,0.382,0.0,0.0,-8.004855389940193,22,28,13,CDS,,0,0
hsa-miR-939-5p,NM_002609,PDGFRB,4034,4059,0.923076923077,-36.0,1,7.390398e-05,0.515,0.0,0.0,-5.226705058867908,21,25,9,3UTR,,0,0
hsa-miR-939-3p,NM_002609,PDGFRB,3946,4009,0.846153846154,-31.0,1,1.201384e-05,0.338,0.0,0.0,-4.6730240064523,20,63,9,3UTR,,0,0
hsa-miR-939-3p,NM_002609,PDGFRB,4856,4881,0.846153846154,-30.1,1,3.399857e-06,0.426,0.0,0.0,-7.826436638681261,19,25,7,3UTR,,0,0
hsa-miR-940,NM_002609,PDGFRB,3714,3757,0.846153846154,-30.7,1,2.772836e-06,0.353,0.0,0.0,-6.747589273982352,15,20,7,CDS,,0,0
hsa-miR-941,NM_002609,PDGFRB,1125,1155,0.846153846154,-25.2,1,9.300632e-07,0.441,0.0,0.0,-8.340767414043784,19,30,9,CDS,,0,0
hsa-miR-941,NM_002609,PDGFRB,4957,4998,0.846153846154,-25.2,1,0.0003215826,0.353,0.0,0.0,-3.793324837357118,19,41,8,3UTR,,0,0
hsa-miR-941,NM_002609,PDGFRB,4464,4486,0.923076923077,-23.4,1,0.0002424566,0.382,0.0,0.0,-13.898648723754015,16,22,6,3UTR,,0,0
hsa-miR-942-5p,NM_002609,PDGFRB,2011,2031,1.0,-21.9,1,0.0004607323,0.368,0.0,0.0,-3.937574446201665,17,20,10,CDS,,0,0
hsa-miR-942-5p,NM_002609,PDGFRB,3762,3778,0.923076923077,-22.8,1,0.0001412241,0.309,0.0,0.0,-5.813840636892696,14,16,11,CDS,,0,0
hsa-miR-942-3p,NM_002609,PDGFRB,2173,2202,0.923076923077,-22.4,1,0.000697667,0.456,0.0,0.0,-12.417709117045238,13,16,8,CDS,,0,0
hsa-miR-943,NM_002609,PDGFRB,391,423,0.923076923077,-26.0,1,3.8231e-07,0.397,0.0,0.0,-7.127663820060954,19,23,14,5UTR,,0,0
hsa-miR-943,NM_002609,PDGFRB,2670,2715,0.903846153846,-22.2,1,4.102744e-05,0.441,0.0,0.0,-3.937574446201665,19,45,9,CDS,,0,0
hsa-miR-297,NM_002609,PDGFRB,1984,2002,0.846153846154,-22.2,1,2.721492e-07,0.309,0.0,0.0,-6.55112351607057,17,18,17,CDS,,0,0
hsa-miR-1178-5p,NM_002609,PDGFRB,4645,4665,0.846153846154,-23.2,1,7.171361e-06,0.426,0.0,0.0,-5.226705058867908,16,20,8,3UTR,,0,0
hsa-miR-1178-5p,NM_002609,PDGFRB,2068,2093,0.846153846154,-22.6,1,1.249285e-05,0.456,0.0,0.0,-3.937574446201665,17,25,8,CDS,,0,0
hsa-miR-1178-5p,NM_002609,PDGFRB,717,734,0.884615384615,-21.3,1,0.0003841527,0.412,0.0,0.0,-7.757046662006918,14,17,8,CDS,,0,0
hsa-miR-1178-3p,NM_002609,PDGFRB,1914,1950,0.846153846154,-23.1,1,0.0005981517,0.382,0.0,0.0,-3.793324837357118,20,36,8,CDS,,0,0
hsa-miR-1178-3p,NM_002609,PDGFRB,2668,2704,0.923076923077,-21.2,1,0.001678004,0.397,0.0,0.0,-6.251209375382295,17,36,10,CDS,,0,0
hsa-miR-1180-5p,NM_002609,PDGFRB,4107,4127,0.846153846154,-26.6,1,4.613283e-08,0.441,0.0,0.0,-6.514540193678739,15,20,6,3UTR,,0,0
hsa-miR-1180-5p,NM_002609,PDGFRB,4373,4393,0.846153846154,-25.9,1,2.204634e-06,0.382,0.0,0.0,-7.808748849688744,15,20,5,3UTR,,0,0
hsa-miR-1180-5p,NM_002609,PDGFRB,398,421,0.846153846154,-25.7,1,4.153803e-07,0.382,0.0,0.0,-14.228189406020842,16,23,7,5UTR,,0,0
hsa-miR-1180-5p,NM_002609,PDGFRB,2081,2102,1.0,-25.7,1,5.95375e-06,0.456,0.0,0.0,-5.035831305685297,16,21,8,CDS,,0,0
hsa-miR-1180-3p,NM_002609,PDGFRB,1842,1872,0.846153846154,-30.5,1,9.816817e-06,0.368,0.0,0.0,-6.236470572775607,19,22,11,CDS,,0,0
hsa-miR-1180-3p,NM_002609,PDGFRB,1645,1664,1.0,-26.5,1,5.556944e-05,0.382,0.0,0.0,-13.6655996434504,16,19,11,CDS,,0,0
hsa-miR-1182,NM_002609,PDGFRB,548,572,1.0,-26.5,1,8.248512e-06,0.397,0.0,0.0,-4.1706235265052785,19,24,13,CDS,,0,0
hsa-miR-1182,NM_002609,PDGFRB,4920,4943,0.846153846154,-25.8,1,0.0004733142,0.368,0.0,0.0,-6.157639986462598,18,23,6,3UTR,,0,0
hsa-miR-1182,NM_002609,PDGFRB,4134,4157,1.0,-25.6,1,0.0006033103,0.529,0.0,0.0,-3.937574446201665,18,23,9,3UTR,,0,0
hsa-miR-1183,NM_002609,PDGFRB,2086,2141,0.923076923077,-29.1,1,0.0003509144,0.515,0.0,0.0,-4.95700071937229,21,55,13,CDS,,0,0
hsa-miR-1183,NM_002609,PDGFRB,1681,1706,0.846153846154,-28.6,1,0.001453305,0.456,0.0,0.0,-10.882373380184264,20,25,7,CDS,,0,0
hsa-miR-1183,NM_002609,PDGFRB,1768,1825,0.846153846154,-27.9,1,0.0002364548,0.397,0.0,0.0,-4.95700071937229,23,57,8,CDS,,0,0
hsa-miR-1184,NM_002609,PDGFRB,445,465,1.0,-23.1,1,0.01141429,0.382,0.0,0.0,-14.309007118975359,17,20,12,5UTR,,0,0
hsa-miR-1184,NM_002609,PDGFRB,2361,2398,0.923076923077,-22.2,1,0.0004970168,0.456,0.0,0.0,-5.035831305685297,18,37,10,CDS,,0,0
hsa-miR-1225-5p,NM_002609,PDGFRB,731,776,1.0,-31.3,1,0.2567988,0.456,0.0,0.0,-5.4812609810729835,21,45,12,CDS,,0,0
hsa-miR-1225-5p,NM_002609,PDGFRB,204,251,0.923076923077,-30.6,1,0.0002789484,0.338,0.0,0.0,-8.401646015436656,18,47,9,5UTR,,0,0
hsa-miR-1225-5p,NM_002609,PDGFRB,325,349,1.0,-29.7,1,0.008822344,0.471,0.0,0.0,-8.573508368464264,20,24,9,5UTR,,0,0
hsa-miR-1225-3p,NM_002609,PDGFRB,3946,3986,0.846153846154,-31.9,1,8.896691e-05,0.353,0.0,0.0,-5.728163000811725,20,40,10,3UTR,,0,0
hsa-miR-1225-3p,NM_002609,PDGFRB,5429,5455,0.846153846154,-30.9,1,0.0001174029,0.338,0.0,0.0,-6.573982767645346,20,26,8,3UTR,,0,0
hsa-miR-1226-5p,NM_002609,PDGFRB,4438,4460,0.846153846154,-35.8,1,0.0005599193,0.353,0.0,0.0,-5.227013184751041,21,22,21,3UTR,,0,0
hsa-miR-1226-5p,NM_002609,PDGFRB,414,444,1.0,-34.0,1,0.001717277,0.397,0.0,0.0,-6.969596721160855,23,30,8,5UTR,,0,0
hsa-miR-1226-5p,NM_002609,PDGFRB,577,603,1.0,-33.1,1,0.0005073776,0.382,0.0,0.0,-6.32496191835154,20,26,8,CDS,,0,0
hsa-miR-1226-3p,NM_002609,PDGFRB,5385,5402,0.923076923077,-23.9,1,0.000853088,0.324,0.0,0.0,-11.692532998824579,14,17,8,3UTR,,0,0
hsa-miR-1227-5p,NM_002609,PDGFRB,971,986,1.0,-26.5,1,0.01909681,0.471,0.0,0.0,-6.5006872542436085,13,15,9,CDS,,0,0
hsa-miR-1227-5p,NM_002609,PDGFRB,3848,3865,0.923076923077,-25.6,1,3.768089e-08,0.324,0.0,0.0,-7.519694093424991,14,17,9,3UTR,,0,0
hsa-miR-1227-3p,NM_002609,PDGFRB,3147,3175,0.846153846154,-26.3,1,6.207514e-05,0.397,0.0,0.0,-11.254033235030066,16,28,9,CDS,,0,0
hsa-miR-1227-3p,NM_002609,PDGFRB,2668,2690,0.846153846154,-24.2,1,0.000356764,0.382,0.0,0.0,-3.793324837357118,17,22,8,CDS,,0,0
hsa-miR-1227-3p,NM_002609,PDGFRB,5421,5445,0.846153846154,-24.2,1,0.0002221158,0.309,0.0,0.0,-5.337011372228436,16,24,11,3UTR,,0,0
hsa-miR-1228-5p,NM_002609,PDGFRB,1471,1510,0.897435897436,-31.3,1,0.01027474,0.412,0.0,0.0,-7.284377755798021,16,21,8,CDS,,0,0
hsa-miR-1228-5p,NM_002609,PDGFRB,1821,1861,0.923076923077,-29.6,1,1.148155e-05,0.397,0.0,0.0,-4.993964104447428,18,40,8,CDS,,0,0
hsa-miR-1228-3p,NM_002609,PDGFRB,2275,2316,0.846153846154,-28.4,1,4.649829e-06,0.324,0.0,0.0,-5.226705058867908,17,24,9,CDS,,0,0
hsa-miR-1228-3p,NM_002609,PDGFRB,1051,1069,0.923076923077,-23.8,1,1.137116e-05,0.515,0.0,0.0,-8.697474108940526,14,18,7,CDS,,0,0
hsa-miR-1229-5p,NM_002609,PDGFRB,3793,3813,0.846153846154,-33.0,1,0.009213148,0.309,0.0,0.0,-9.592934641634889,17,20,14,3UTR,,0,0
hsa-miR-1229-5p,NM_002609,PDGFRB,3913,3958,0.846153846154,-31.7,1,1.073419e-06,0.382,0.0,0.0,-5.495113920508112,21,29,11,3UTR,,0,0
hsa-miR-1229-3p,NM_002609,PDGFRB,2291,2318,0.846153846154,-29.4,1,1.814576e-07,0.324,0.0,0.0,-7.202645801464468,20,27,8,CDS,,0,0
hsa-miR-1229-3p,NM_002609,PDGFRB,374,397,0.923076923077,-27.9,1,0.003121589,0.426,0.0,0.0,-9.551605062602114,18,23,9,5UTR,,0,0
hsa-miR-1231,NM_002609,PDGFRB,2589,2608,1.0,-25.4,1,2.333209e-06,0.309,0.0,0.0,-8.994176894077732,16,19,11,CDS,,0,0
hsa-miR-1231,NM_002609,PDGFRB,5012,5032,1.0,-25.3,1,4.264429e-05,0.368,0.0,0.0,-8.012898062067407,17,20,11,3UTR,,0,0
hsa-miR-1233-3p,NM_002609,PDGFRB,1914,1937,0.846153846154,-25.4,1,0.00758499,0.426,0.0,0.0,-3.793324837357118,18,23,6,CDS,,0,0
hsa-miR-1233-3p,NM_002609,PDGFRB,2006,2034,0.923076923077,-24.1,1,0.002863542,0.368,0.0,0.0,-6.969596721160855,19,28,7,CDS,,0,0
hsa-miR-1236-5p,NM_002609,PDGFRB,3461,3483,0.923076923077,-23.2,1,0.0003880525,0.353,0.0,0.0,-7.774250015630067,17,22,7,CDS,,0,0
hsa-miR-1236-5p,NM_002609,PDGFRB,578,603,0.846153846154,-22.9,1,0.0005073776,0.382,0.0,0.0,-9.881950179088792,17,25,10,CDS,,0,0
hsa-miR-1236-5p,NM_002609,PDGFRB,520,542,1.0,-23.0,1,0.03654499,0.456,0.0,0.0,-4.528774397607753,19,22,13,CDS,,0,0
hsa-miR-1236-3p,NM_002609,PDGFRB,1894,1926,0.923076923077,-28.5,1,0.01568775,0.412,0.0,0.0,-8.004855389940193,20,32,9,CDS,,0,0
hsa-miR-1236-3p,NM_002609,PDGFRB,84,107,1.0,-28.6,1,0.0833703,0.368,0.0,0.0,-4.528774397607753,18,23,7,5UTR,,0,0
hsa-miR-1236-3p,NM_002609,PDGFRB,5421,5441,0.923076923077,-28.3,1,0.000191338,0.309,0.0,0.0,-12.640789312202793,16,20,9,3UTR,,0,0
hsa-miR-1237-5p,NM_002609,PDGFRB,5249,5295,1.0,-32.1,1,0.01227057,0.368,0.0,0.0,-5.4812609810729835,19,46,8,3UTR,,0,0
hsa-miR-1237-5p,NM_002609,PDGFRB,3424,3466,1.0,-29.3,1,0.0005093976,0.324,0.0,0.0,-3.937574446201665,17,42,10,CDS,,0,0
hsa-miR-1237-5p,NM_002609,PDGFRB,3285,3323,1.0,-30.1,1,0.0007441567,0.426,0.0,0.0,-5.337011372228436,18,38,13,CDS,,0,0
hsa-miR-1237-3p,NM_002609,PDGFRB,1914,1934,1.0,-31.5,1,0.01473424,0.426,0.0,0.0,-6.246131332038532,18,20,13,CDS,,0,0
hsa-miR-1237-3p,NM_002609,PDGFRB,374,398,0.846153846154,-26.6,1,0.001601845,0.441,0.0,0.0,-5.459754139171521,19,24,6,5UTR,,0,0
hsa-miR-1238-5p,NM_002609,PDGFRB,5693,5714,1.0,-27.3,1,0.05763025,0.698,0.0,0.0,-5.226705058867908,18,21,7,3UTR,,0,0
hsa-miR-1238-5p,NM_002609,PDGFRB,5249,5274,0.846153846154,-25.7,1,0.0001348959,0.338,0.0,0.0,-5.838533207394711,20,25,8,3UTR,,0,0
hsa-miR-1238-3p,NM_002609,PDGFRB,3373,3398,1.0,-22.8,1,0.01083582,0.515,0.0,0.0,-3.793324837357118,16,18,16,CDS,,0,0
