mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-6789-3p,NM_006749,SLC20A2,14,38,0.846153846154,-32.9,1,4.507456e-06,0.403,0.0,0.0,-8.056611621014136,20,24,15,5UTR,,0,0
hsa-miR-6789-3p,NM_006749,SLC20A2,2306,2362,0.923076923077,-29.3,1,0.0002190499,0.368,0.0,0.0,-3.937574446201665,21,56,10,CDS,,0,0
hsa-miR-6789-3p,NM_006749,SLC20A2,1530,1574,1.0,-28.0,1,9.31577e-08,0.353,0.0,0.0,-3.793324837357118,17,44,8,CDS,,0,0
hsa-miR-6790-3p,NM_006749,SLC20A2,3533,3565,0.923076923077,-26.1,1,0.002747387,0.5,0.0,0.0,-6.618099312767468,19,32,8,3UTR,,0,0
hsa-miR-6790-3p,NM_006749,SLC20A2,1749,1763,0.923076923077,-21.2,1,0.001289364,0.397,0.0,0.0,-11.103849971603273,12,14,6,CDS,,0,0
hsa-miR-6791-5p,NM_006749,SLC20A2,146,176,0.846153846154,-31.5,1,1.550435e-08,0.294,0.0,0.0,-4.1706235265052785,17,22,8,5UTR,,0,0
hsa-miR-6791-5p,NM_006749,SLC20A2,1842,1892,0.923076923077,-29.8,1,0.0002490072,0.353,0.0,0.0,-3.793324837357118,20,50,10,CDS,,0,0
hsa-miR-6791-3p,NM_006749,SLC20A2,1964,2009,0.923076923077,-28.7,1,0.000216152,0.279,0.0,0.0,-3.937574446201665,18,28,12,CDS,,0,0
hsa-miR-6792-5p,NM_006749,SLC20A2,541,565,0.961538461538,-23.2,1,0.03680361,0.588,0.0,0.0,-3.937574446201665,18,24,8,5UTR,,0,0
hsa-miR-6792-5p,NM_006749,SLC20A2,2772,2810,1.0,-22.9,1,0.04976244,0.588,0.0,0.0,-8.327931068045675,18,38,10,3UTR,,0,0
hsa-miR-6792-3p,NM_006749,SLC20A2,2226,2282,0.846153846154,-25.8,1,0.004016529,0.426,0.0,0.0,-3.937574446201665,19,56,8,CDS,,0,0
hsa-miR-6792-3p,NM_006749,SLC20A2,1746,1765,0.923076923077,-26.6,1,0.001123717,0.397,0.0,0.0,-10.093792036827557,15,19,9,CDS,,0,0
hsa-miR-6792-3p,NM_006749,SLC20A2,1998,2017,0.923076923077,-25.6,1,0.0001557159,0.294,0.0,0.0,-10.581821137417268,14,19,6,CDS,,0,0
hsa-miR-6793-5p,NM_006749,SLC20A2,3443,3482,0.923076923077,-30.6,1,0.2598447,0.382,0.0,0.0,-6.193851289748842,18,25,6,3UTR,,0,0
hsa-miR-6793-5p,NM_006749,SLC20A2,75,100,1.0,-25.7,1,0.000349147,0.426,0.0,0.0,-6.09222096393106,18,25,10,5UTR,,0,0
hsa-miR-6793-3p,NM_006749,SLC20A2,1561,1594,1.0,-24.5,1,0.0006861821,0.368,0.0,0.0,-8.513283256032173,18,33,10,CDS,,0,0
hsa-miR-6794-5p,NM_006749,SLC20A2,2103,2128,1.0,-28.1,1,0.001941563,0.412,0.0,0.0,-5.180080914529843,19,25,10,CDS,,0,0
hsa-miR-6794-5p,NM_006749,SLC20A2,3739,3774,1.0,-25.7,1,0.0001844084,0.471,0.0,0.0,-6.969596721160855,19,35,9,3UTR,,0,0
hsa-miR-6794-5p,NM_006749,SLC20A2,2157,2199,1.0,-25.5,1,0.002739063,0.456,0.0,0.0,-4.95700071937229,18,42,10,CDS,,0,0
hsa-miR-6794-3p,NM_006749,SLC20A2,3676,3692,1.0,-20.3,1,0.000805586,0.515,0.0,0.0,-9.794371196571205,14,16,11,3UTR,,0,0
hsa-miR-6795-5p,NM_006749,SLC20A2,2714,2747,0.923076923077,-30.4,1,0.005650013,0.382,0.0,0.0,-6.106959766537749,22,33,10,3UTR,,0,0
hsa-miR-6795-5p,NM_006749,SLC20A2,1299,1329,1.0,-27.7,1,0.02678625,0.485,0.0,0.0,-5.694283598550164,21,30,10,CDS,,0,0
hsa-miR-6795-5p,NM_006749,SLC20A2,1267,1292,0.923076923077,-26.7,1,0.01205423,0.426,0.0,0.0,-5.226705058867908,20,25,7,CDS,,0,0
hsa-miR-6795-5p,NM_006749,SLC20A2,3598,3627,0.923076923077,-25.9,1,0.003036907,0.515,0.0,0.0,-7.483038834232987,18,29,7,3UTR,,0,0
hsa-miR-6795-3p,NM_006749,SLC20A2,14,35,0.923076923077,-27.0,1,8.640708e-08,0.391,0.0,0.0,-6.784172596374183,17,21,7,5UTR,,0,0
hsa-miR-6796-5p,NM_006749,SLC20A2,2729,2769,0.846153846154,-27.4,1,0.007271203,0.382,0.0,0.0,-3.793324837357118,19,40,11,3UTR,,0,0
hsa-miR-6796-5p,NM_006749,SLC20A2,500,529,1.0,-27.8,1,0.02397212,0.515,0.0,0.0,-4.650164754877524,21,29,9,5UTR,,0,0
hsa-miR-6796-5p,NM_006749,SLC20A2,3331,3374,0.846153846154,-27.7,1,0.2258066,0.456,0.0,0.0,-6.199507187700468,19,43,7,3UTR,,0,0
hsa-miR-6796-3p,NM_006749,SLC20A2,3134,3163,1.0,-23.9,1,3.829397e-05,0.471,0.0,0.0,-6.3903809408830785,19,29,8,3UTR,,0,0
hsa-miR-6797-5p,NM_006749,SLC20A2,1278,1332,0.923076923077,-30.8,1,0.01812295,0.471,0.0,0.0,-7.307599033628058,22,54,9,CDS,,0,0
hsa-miR-6797-5p,NM_006749,SLC20A2,2140,2162,0.923076923077,-28.5,1,0.001453573,0.397,0.0,0.0,-8.14709009323158,19,22,10,CDS,,0,0
hsa-miR-6797-5p,NM_006749,SLC20A2,67,107,0.923076923077,-28.2,1,7.335001e-05,0.426,0.0,0.0,-4.849714495602881,21,40,11,5UTR,,0,0
hsa-miR-6797-3p,NM_006749,SLC20A2,3677,3708,0.923076923077,-22.6,1,5.692922e-05,0.456,0.0,0.0,-7.2379701334214825,17,31,7,3UTR,,0,0
hsa-miR-6798-5p,NM_006749,SLC20A2,3749,3775,1.0,-35.1,1,2.820188e-05,0.485,0.0,0.0,-8.913451538534543,21,26,9,3UTR,,0,0
hsa-miR-6798-5p,NM_006749,SLC20A2,2530,2555,1.0,-32.3,1,0.003424504,0.382,0.0,0.0,-6.969596721160855,20,25,8,CDS,,0,0
hsa-miR-6798-3p,NM_006749,SLC20A2,2292,2319,0.846153846154,-23.0,1,7.195883e-06,0.412,0.0,0.0,-8.319888395918463,17,27,6,CDS,,0,0
hsa-miR-6799-5p,NM_006749,SLC20A2,2729,2748,0.846153846154,-27.7,1,0.004788307,0.382,0.0,0.0,-8.5268842241262,18,19,18,3UTR,,0,0
hsa-miR-6799-5p,NM_006749,SLC20A2,1273,1291,1.0,-27.8,1,0.01780456,0.441,0.0,0.0,-8.550105501956237,17,18,17,CDS,,0,0
hsa-miR-6799-3p,NM_006749,SLC20A2,1902,1940,1.0,-29.7,1,0.003565001,0.412,0.0,0.0,-3.793324837357118,22,38,10,CDS,,0,0
hsa-miR-6799-3p,NM_006749,SLC20A2,3134,3161,0.923076923077,-27.0,1,9.327921e-05,0.456,0.0,0.0,-8.196517805199235,20,27,7,3UTR,,0,0
hsa-miR-6799-3p,NM_006749,SLC20A2,1539,1571,0.846153846154,-25.3,1,1.704562e-07,0.338,0.0,0.0,-7.08103967572289,20,32,8,CDS,,0,0
hsa-miR-6800-5p,NM_006749,SLC20A2,2542,2574,0.923076923077,-26.5,1,1.828106e-05,0.426,0.0,0.0,-3.937574446201665,21,32,9,CDS,,0,0
hsa-miR-6800-5p,NM_006749,SLC20A2,2480,2511,0.846153846154,-23.7,1,3.333185e-06,0.368,0.0,0.0,-8.127475566073326,17,31,7,CDS,,0,0
hsa-miR-6800-3p,NM_006749,SLC20A2,368,390,0.846153846154,-22.1,1,1.453822e-05,0.353,0.0,0.0,-6.782339277446944,15,22,5,5UTR,,0,0
hsa-miR-6801-5p,NM_006749,SLC20A2,2118,2140,0.846153846154,-25.3,1,0.001366519,0.397,0.0,0.0,-13.16012408295899,18,22,10,CDS,,0,0
hsa-miR-6801-5p,NM_006749,SLC20A2,2563,2584,0.923076923077,-20.6,1,0.001298355,0.456,0.0,0.0,-7.650646301409068,16,21,8,CDS,,0,0
hsa-miR-6801-5p,NM_006749,SLC20A2,1179,1196,1.0,-19.6,1,0.003155611,0.529,0.0,0.0,-10.47542077681942,13,17,6,CDS,,0,0
hsa-miR-6801-3p,NM_006749,SLC20A2,2454,2475,0.846153846154,-27.1,1,1.86016e-07,0.324,0.0,0.0,-9.041086908146521,17,21,10,CDS,,0,1
hsa-miR-6801-3p,NM_006749,SLC20A2,349,398,1.0,-23.9,1,0.0003626967,0.353,0.0,0.0,-5.035831305685297,17,49,9,5UTR,,0,1
hsa-miR-6801-3p,NM_006749,SLC20A2,1514,1535,1.0,-22.0,1,2.36445e-06,0.368,0.0,0.0,-6.949060881451466,15,21,7,CDS,,0,1
hsa-miR-6802-3p,NM_006749,SLC20A2,3677,3695,1.0,-21.7,1,0.0448051,0.515,0.0,0.0,-11.088633895973327,14,18,8,3UTR,,0,0
hsa-miR-6803-3p,NM_006749,SLC20A2,3676,3695,1.0,-26.5,1,0.0448051,0.515,0.0,0.0,-6.723767449401163,17,19,13,3UTR,,0,0
hsa-miR-6803-3p,NM_006749,SLC20A2,16,35,0.846153846154,-26.3,1,8.640708e-08,0.391,0.0,0.0,-10.081191793931014,15,19,7,5UTR,,0,0
hsa-miR-6803-3p,NM_006749,SLC20A2,1992,2016,0.846153846154,-26.4,1,0.0001376777,0.279,0.0,0.0,-5.529863923972706,18,24,9,CDS,,0,0
hsa-miR-6804-5p,NM_006749,SLC20A2,1814,1831,0.846153846154,-23.2,1,7.100621e-05,0.397,0.0,0.0,-9.769642663795482,15,17,13,CDS,,0,0
hsa-miR-6804-3p,NM_006749,SLC20A2,772,802,1.0,-28.4,1,5.728419e-05,0.471,0.0,0.0,-3.793324837357118,21,30,8,CDS,,0,0
hsa-miR-6804-3p,NM_006749,SLC20A2,3677,3693,0.923076923077,-25.4,1,0.0007374507,0.515,0.0,0.0,-11.86019739781856,13,16,7,3UTR,,0,0
hsa-miR-6804-3p,NM_006749,SLC20A2,14,36,0.923076923077,-24.7,1,1.649189e-07,0.4,0.0,0.0,-8.114477724982551,18,22,9,5UTR,,0,0
hsa-miR-6805-3p,NM_006749,SLC20A2,2281,2324,0.846153846154,-32.7,1,1.283585e-05,0.412,0.0,0.0,-6.251209375382295,20,25,8,CDS,,0,0
hsa-miR-6805-3p,NM_006749,SLC20A2,14,36,0.923076923077,-31.5,1,1.649189e-07,0.4,0.0,0.0,-7.488637800366711,18,22,7,5UTR,,0,0
hsa-miR-6806-5p,NM_006749,SLC20A2,2554,2584,0.846153846154,-26.9,1,0.001298355,0.456,0.0,0.0,-8.415498954871785,19,30,7,CDS,,0,0
hsa-miR-6806-5p,NM_006749,SLC20A2,763,795,0.923076923077,-26.3,1,3.278261e-05,0.5,0.0,0.0,-8.5268842241262,22,32,9,CDS,,0,0
hsa-miR-6806-3p,NM_006749,SLC20A2,341,370,0.846153846154,-23.2,1,1.306916e-06,0.221,0.0,0.0,-5.529863923972706,18,21,11,5UTR,,0,1
hsa-miR-6807-5p,NM_006749,SLC20A2,1599,1620,0.846153846154,-23.4,1,0.0004007512,0.441,0.0,0.0,-8.545027458612473,15,21,6,CDS,,0,0
hsa-miR-6807-5p,NM_006749,SLC20A2,2740,2761,0.923076923077,-23.3,1,0.0005780079,0.382,0.0,0.0,-9.206724475893864,17,21,11,3UTR,,0,0
hsa-miR-6808-5p,NM_006749,SLC20A2,3434,3457,0.846153846154,-27.8,1,0.02020416,0.279,0.0,0.0,-8.799583380817552,17,23,7,3UTR,,0,0
hsa-miR-6808-5p,NM_006749,SLC20A2,2724,2744,1.0,-26.9,1,0.007087439,0.382,0.0,0.0,-7.373177227257086,17,20,10,3UTR,,0,0
hsa-miR-6808-5p,NM_006749,SLC20A2,3584,3607,1.0,-26.2,1,0.04466164,0.5,0.0,0.0,-3.937574446201665,17,23,7,3UTR,,0,0
hsa-miR-6808-5p,NM_006749,SLC20A2,944,982,0.923076923077,-25.8,1,0.0008494273,0.471,0.0,0.0,-8.056611621014136,19,38,9,CDS,,0,0
hsa-miR-6808-3p,NM_006749,SLC20A2,2444,2470,0.923076923077,-24.5,1,1.200055e-05,0.324,0.0,0.0,-11.366258033215958,15,20,7,CDS,,0,0
hsa-miR-6808-3p,NM_006749,SLC20A2,1667,1684,0.923076923077,-22.9,1,2.049144e-05,0.368,0.0,0.0,-7.255896845946231,14,17,8,CDS,,0,0
hsa-miR-6808-3p,NM_006749,SLC20A2,3147,3166,1.0,-22.5,1,0.0002387826,0.485,0.0,0.0,-8.452480037449755,15,19,9,3UTR,,0,0
hsa-miR-6809-5p,NM_006749,SLC20A2,3773,3792,1.0,-20.1,1,0.01098249,0.529,0.0,0.0,-6.514540193678739,17,19,15,3UTR,,0,0
hsa-miR-6809-3p,NM_006749,SLC20A2,2300,2321,1.0,-27.8,1,5.390977e-06,0.412,0.0,0.0,-6.747589273982352,17,21,12,CDS,,0,0
hsa-miR-6809-3p,NM_006749,SLC20A2,2065,2092,1.0,-25.0,1,0.02582843,0.382,0.0,0.0,-3.937574446201665,17,21,9,CDS,,0,0
hsa-miR-6809-3p,NM_006749,SLC20A2,379,400,1.0,-24.5,1,0.000294199,0.382,0.0,0.0,-5.529863923972706,17,21,8,5UTR,,0,0
hsa-miR-6810-5p,NM_006749,SLC20A2,3613,3628,1.0,-25.5,1,0.001619406,0.5,0.0,0.0,-4.026373917660731,14,15,14,3UTR,,0,0
hsa-miR-6810-5p,NM_006749,SLC20A2,1266,1293,1.0,-25.2,1,0.007226896,0.441,0.0,0.0,-5.226705058867908,21,27,7,CDS,,0,0
hsa-miR-6810-3p,NM_006749,SLC20A2,1499,1547,0.846153846154,-31.8,1,0.0002372752,0.309,0.0,0.0,-3.937574446201665,21,28,10,CDS,,0,1
hsa-miR-6810-3p,NM_006749,SLC20A2,106,134,0.846153846154,-27.2,1,1.130287e-05,0.456,0.0,0.0,-3.937574446201665,19,28,9,5UTR,,0,1
hsa-miR-6811-5p,NM_006749,SLC20A2,2260,2301,0.846153846154,-24.3,1,0.0006296345,0.456,0.0,0.0,-9.546562468637928,18,41,10,CDS,,0,0
hsa-miR-6811-5p,NM_006749,SLC20A2,3,20,0.923076923077,-24.4,1,1.623981e-09,0.367,0.0,0.0,-6.319362952217814,14,17,11,5UTR,,0,0
hsa-miR-6811-3p,NM_006749,SLC20A2,375,395,0.846153846154,-26.3,1,0.0001089518,0.353,0.0,0.0,-7.27063564855292,16,20,5,5UTR,,0,0
hsa-miR-6812-5p,NM_006749,SLC20A2,3739,3767,0.923076923077,-29.5,1,0.0001388548,0.485,0.0,0.0,-6.7623489216120145,20,28,7,3UTR,,0,0
hsa-miR-6812-5p,NM_006749,SLC20A2,2732,2779,0.846153846154,-28.3,1,0.1674501,0.382,0.0,0.0,-9.33931466908909,19,28,7,3UTR,,0,0
hsa-miR-6812-5p,NM_006749,SLC20A2,1866,1888,0.846153846154,-27.5,1,0.003213104,0.353,0.0,0.0,-7.396398505087125,17,22,6,CDS,,0,0
hsa-miR-6812-3p,NM_006749,SLC20A2,2281,2323,1.0,-28.0,1,9.22402e-06,0.397,0.0,0.0,-4.883213835181137,18,24,8,CDS,,0,0
hsa-miR-6813-5p,NM_006749,SLC20A2,815,835,1.0,-27.8,1,0.002052336,0.544,0.0,0.0,-4.95700071937229,18,20,10,CDS,,0,0
hsa-miR-6813-5p,NM_006749,SLC20A2,1864,1887,0.923076923077,-25.8,1,0.001665769,0.353,0.0,0.0,-5.1900497996759025,18,23,7,CDS,,0,0
hsa-miR-6813-5p,NM_006749,SLC20A2,2172,2200,0.923076923077,-25.0,1,0.001907955,0.456,0.0,0.0,-3.937574446201665,20,28,6,CDS,,0,0
hsa-miR-6813-5p,NM_006749,SLC20A2,2276,2304,0.923076923077,-24.9,1,0.0001204284,0.471,0.0,0.0,-3.937574446201665,22,28,9,CDS,,0,0
hsa-miR-6813-3p,NM_006749,SLC20A2,1530,1553,0.923076923077,-27.0,1,0.0007637167,0.294,0.0,0.0,-10.976996655377809,15,23,7,CDS,,0,0
hsa-miR-6813-3p,NM_006749,SLC20A2,368,390,0.923076923077,-24.2,1,1.453822e-05,0.353,0.0,0.0,-10.449774559155296,14,22,6,5UTR,,0,0
hsa-miR-6813-3p,NM_006749,SLC20A2,2072,2107,0.923076923077,-24.0,1,0.0003691851,0.412,0.0,0.0,-3.937574446201665,19,35,8,CDS,,0,0
hsa-miR-6813-3p,NM_006749,SLC20A2,922,946,0.846153846154,-23.4,1,0.0003426042,0.441,0.0,0.0,-15.517320018687085,17,24,7,CDS,,0,0
hsa-miR-6814-5p,NM_006749,SLC20A2,1554,1583,0.892307692308,-26.9,1,2.061735e-05,0.353,0.0,0.0,-14.14058541220323,15,18,12,CDS,,0,0
hsa-miR-6814-5p,NM_006749,SLC20A2,2908,2942,1.0,-24.1,1,0.001866948,0.632,0.0,0.0,-7.307599033628058,19,34,9,3UTR,,0,0
hsa-miR-6814-3p,NM_006749,SLC20A2,12,34,0.846153846154,-22.3,1,9.789865e-09,0.397,0.0,0.0,-7.650646301409068,16,22,5,5UTR,,0,0
hsa-miR-6815-5p,NM_006749,SLC20A2,3435,3460,0.923076923077,-27.6,1,0.001091509,0.294,0.0,0.0,-8.638615112303047,18,25,8,3UTR,,0,0
hsa-miR-6815-5p,NM_006749,SLC20A2,1310,1327,1.0,-27.0,1,0.02796348,0.471,0.0,0.0,-4.95700071937229,16,17,16,CDS,,0,0
hsa-miR-6815-3p,NM_006749,SLC20A2,2300,2328,0.923076923077,-24.3,1,0.0002016413,0.397,0.0,0.0,-8.019827316048655,19,28,8,CDS,,0,0
hsa-miR-6815-3p,NM_006749,SLC20A2,1750,1771,1.0,-24.0,1,0.00154762,0.382,0.0,0.0,-10.39884692653892,14,21,11,CDS,,0,0
hsa-miR-6815-3p,NM_006749,SLC20A2,1056,1077,1.0,-23.5,1,0.0005379248,0.544,0.0,0.0,-3.793324837357118,17,21,8,CDS,,0,0
hsa-miR-6816-5p,NM_006749,SLC20A2,204,258,0.846153846154,-28.8,1,4.444392e-05,0.235,0.0,0.0,-7.517426836101634,19,54,6,5UTR,,0,0
hsa-miR-6816-5p,NM_006749,SLC20A2,124,171,0.923076923077,-28.6,1,0.0005582233,0.368,0.0,0.0,-5.4812609810729835,20,47,7,5UTR,,0,0
hsa-miR-6816-5p,NM_006749,SLC20A2,298,344,0.846153846154,-28.4,1,1.478651e-06,0.235,0.0,0.0,-10.31640003075721,19,46,7,5UTR,,0,0
hsa-miR-6816-3p,NM_006749,SLC20A2,2100,2137,0.846153846154,-19.4,1,0.02268427,0.397,0.0,0.0,-8.215719498957734,11,13,11,CDS,,0,0
hsa-miR-6817-3p,NM_006749,SLC20A2,96,134,0.969230769231,-24.2,1,1.130287e-05,0.456,0.0,0.0,-4.993964104447428,17,21,13,5UTR,,0,0
hsa-miR-6817-3p,NM_006749,SLC20A2,2296,2317,0.923076923077,-21.2,1,9.422752e-07,0.412,0.0,0.0,-7.49779848186265,16,21,7,CDS,,0,0
hsa-miR-6818-5p,NM_006749,SLC20A2,1135,1157,1.0,-22.8,1,0.03462313,0.603,0.0,0.0,-5.728163000811725,18,22,10,CDS,,0,0
hsa-miR-6818-5p,NM_006749,SLC20A2,3719,3739,0.846153846154,-19.8,1,0.01193303,0.441,0.0,0.0,-9.075983850792646,16,20,7,3UTR,,0,0
hsa-miR-6818-3p,NM_006749,SLC20A2,385,403,0.846153846154,-18.0,1,0.003783789,0.412,0.0,0.0,-5.035831305685297,14,18,8,5UTR,,0,0
hsa-miR-6819-5p,NM_006749,SLC20A2,3749,3771,0.923076923077,-26.1,1,0.003896962,0.5,0.0,0.0,-4.026373917660731,16,22,10,3UTR,,0,0
hsa-miR-6819-5p,NM_006749,SLC20A2,1089,1115,0.923076923077,-26.5,1,0.07474527,0.574,0.0,0.0,-7.98902299433148,19,26,10,CDS,,0,0
hsa-miR-6819-3p,NM_006749,SLC20A2,14,37,0.923076923077,-30.2,1,3.312048e-07,0.394,0.0,0.0,-7.140128146953473,19,23,6,5UTR,,0,0
hsa-miR-6820-5p,NM_006749,SLC20A2,1606,1631,0.876923076923,-25.6,1,0.0007352741,0.426,0.0,0.0,-5.08245545002336,17,25,8,CDS,,0,0
hsa-miR-6820-5p,NM_006749,SLC20A2,2705,2742,0.923076923077,-23.0,1,0.006815176,0.353,0.0,0.0,-5.694283598550164,17,37,12,3UTR,,0,0
hsa-miR-6820-3p,NM_006749,SLC20A2,363,408,0.846153846154,-28.0,1,0.04526886,0.412,0.0,0.0,-7.382219742266031,16,21,6,5UTR,,0,0
hsa-miR-6820-3p,NM_006749,SLC20A2,3134,3166,0.846153846154,-25.5,1,0.0002387826,0.485,0.0,0.0,-3.937574446201665,22,32,6,3UTR,,0,0
hsa-miR-6821-5p,NM_006749,SLC20A2,233,254,0.846153846154,-31.8,1,0.001962682,0.235,0.0,0.0,-8.994485019960868,19,21,12,5UTR,,0,0
hsa-miR-6821-3p,NM_006749,SLC20A2,2934,2952,0.815384615385,-22.0,1,2.576461e-05,0.691,0.0,0.0,-11.321682976276941,15,18,13,3UTR,,0,0
hsa-miR-6822-5p,NM_006749,SLC20A2,240,283,1.0,-24.1,1,2.354953e-06,0.221,0.0,0.0,-9.13709557568729,13,16,10,5UTR,,0,0
hsa-miR-6822-5p,NM_006749,SLC20A2,933,956,0.884615384615,-22.3,1,0.0003607344,0.426,0.0,0.0,-7.517426836101634,17,23,8,CDS,,0,0
hsa-miR-6822-3p,NM_006749,SLC20A2,3794,3830,0.903846153846,-27.9,1,0.01357223,0.588,0.0,0.0,-11.398282843874613,20,36,10,3UTR,,0,0
hsa-miR-6822-3p,NM_006749,SLC20A2,124,162,0.923076923077,-27.3,1,0.0004249883,0.368,0.0,0.0,-8.020189342303919,19,38,9,5UTR,,0,0
hsa-miR-6822-3p,NM_006749,SLC20A2,921,940,0.846153846154,-25.4,1,5.883182e-05,0.441,0.0,0.0,-13.670642237414587,17,19,15,CDS,,0,0
hsa-miR-6823-5p,NM_006749,SLC20A2,1749,1779,0.846153846154,-24.9,1,0.0003757524,0.368,0.0,0.0,-8.84191723010447,18,30,8,CDS,,0,0
hsa-miR-6823-5p,NM_006749,SLC20A2,2166,2209,0.923076923077,-24.2,1,4.572041e-05,0.471,0.0,0.0,-5.035831305685297,19,43,8,CDS,,0,0
hsa-miR-6823-3p,NM_006749,SLC20A2,2072,2109,1.0,-29.4,1,0.0003023781,0.412,0.0,0.0,-3.937574446201665,19,29,8,CDS,,0,0
hsa-miR-6823-3p,NM_006749,SLC20A2,3681,3697,1.0,-24.7,0,0.08568903,0.515,0.0,0.0,-15.566558404643448,14,16,12,3UTR,,0,0
hsa-miR-6823-3p,NM_006749,SLC20A2,1992,2008,0.923076923077,-24.3,1,0.0002381382,0.294,0.0,0.0,-8.058226728550057,14,16,10,CDS,,0,0
hsa-miR-6824-5p,NM_006749,SLC20A2,2530,2552,0.846153846154,-27.5,1,0.006520607,0.382,0.0,0.0,-6.106959766537749,18,22,8,CDS,,0,0
hsa-miR-6824-5p,NM_006749,SLC20A2,2097,2129,0.923076923077,-27.6,1,0.002817593,0.397,0.0,0.0,-6.7623489216120145,19,32,11,CDS,,0,0
hsa-miR-6824-3p,NM_006749,SLC20A2,3134,3160,0.923076923077,-24.0,1,8.611315e-05,0.441,0.0,0.0,-5.694283598550164,19,26,7,3UTR,,0,0
hsa-miR-6824-3p,NM_006749,SLC20A2,1973,1991,0.897435897436,-23.7,1,0.002444371,0.353,0.0,0.0,-6.537650639318747,15,18,8,CDS,,0,0
hsa-miR-6825-5p,NM_006749,SLC20A2,3372,3391,0.923076923077,-25.5,1,0.002984412,0.368,0.0,0.0,-6.083544976388314,17,19,12,3UTR,,0,0
hsa-miR-6826-5p,NM_006749,SLC20A2,1119,1141,0.923076923077,-22.2,1,0.003500589,0.618,0.0,0.0,-9.981083156410657,17,22,8,CDS,,0,0
hsa-miR-6826-3p,NM_006749,SLC20A2,3651,3694,1.0,-25.9,1,0.0009213974,0.515,0.0,0.0,-6.7623489216120145,16,20,7,3UTR,,0,0
hsa-miR-6826-3p,NM_006749,SLC20A2,2044,2089,1.0,-24.5,1,0.004136683,0.368,0.0,0.0,-3.937574446201665,18,23,8,CDS,,0,0
hsa-miR-6827-5p,NM_006749,SLC20A2,3421,3446,1.0,-29.6,1,1.274205e-05,0.294,0.0,0.0,-7.284377755798021,20,25,11,3UTR,,0,0
hsa-miR-6827-5p,NM_006749,SLC20A2,906,925,0.923076923077,-28.4,1,0.0001518478,0.456,0.0,0.0,-9.546562468637928,17,19,14,CDS,,0,0
hsa-miR-6827-5p,NM_006749,SLC20A2,2712,2739,1.0,-28.1,1,0.194273,0.368,0.0,0.0,-4.026373917660731,20,27,8,3UTR,,0,0
hsa-miR-6827-5p,NM_006749,SLC20A2,2566,2587,1.0,-27.8,1,0.0001908172,0.471,0.0,0.0,-5.08245545002336,18,21,11,CDS,,0,0
hsa-miR-6827-3p,NM_006749,SLC20A2,3134,3157,1.0,-24.4,1,0.0003078479,0.426,0.0,0.0,-6.09222096393106,18,23,7,3UTR,,0,0
hsa-miR-6827-3p,NM_006749,SLC20A2,1520,1544,0.923076923077,-24.5,1,0.0004791785,0.309,0.0,0.0,-3.793324837357118,18,24,12,CDS,,0,0
hsa-miR-6828-3p,NM_006749,SLC20A2,1520,1538,0.923076923077,-22.2,1,0.0001150244,0.338,0.0,0.0,-9.154868480497768,15,18,8,CDS,,0,0
hsa-miR-6828-3p,NM_006749,SLC20A2,379,394,0.846153846154,-19.9,1,9.011398e-05,0.353,0.0,0.0,-11.128578504378995,13,15,8,5UTR,,0,0
hsa-miR-6829-5p,NM_006749,SLC20A2,3438,3458,0.846153846154,-23.5,1,0.02520903,0.294,0.0,0.0,-8.908319451798665,16,20,8,3UTR,,0,0
hsa-miR-6829-5p,NM_006749,SLC20A2,3584,3606,1.0,-22.9,1,0.04341771,0.5,0.0,0.0,-4.849714495602881,16,22,7,3UTR,,0,0
hsa-miR-6829-3p,NM_006749,SLC20A2,1980,2006,0.923076923077,-27.7,1,0.002295167,0.309,0.0,0.0,-6.246131332038532,15,26,10,CDS,,0,0
hsa-miR-6829-3p,NM_006749,SLC20A2,385,403,0.923076923077,-25.4,1,0.003783789,0.412,0.0,0.0,-9.17672831343887,15,18,9,5UTR,,0,0
hsa-miR-6830-5p,NM_006749,SLC20A2,512,545,0.846153846154,-25.2,1,0.09487472,0.559,0.0,0.0,-9.546562468637928,16,33,12,5UTR,,0,0
hsa-miR-6830-5p,NM_006749,SLC20A2,934,985,0.923076923077,-22.1,1,4.354225e-05,0.456,0.0,0.0,-5.495113920508112,19,32,8,CDS,,0,0
hsa-miR-6830-3p,NM_006749,SLC20A2,2054,2095,0.923076923077,-28.1,1,0.03679294,0.412,0.0,0.0,-5.101250328216836,21,26,10,CDS,,0,0
hsa-miR-6830-3p,NM_006749,SLC20A2,2288,2325,0.846153846154,-24.7,1,0.0003156282,0.412,0.0,0.0,-7.91236201216959,20,37,12,CDS,,0,0
hsa-miR-6831-5p,NM_006749,SLC20A2,3367,3388,0.923076923077,-24.6,1,0.01696731,0.397,0.0,0.0,-8.239134289107168,17,21,11,3UTR,,0,0
hsa-miR-6831-5p,NM_006749,SLC20A2,2107,2128,0.846153846154,-22.6,1,0.001941563,0.412,0.0,0.0,-13.537422772107153,19,21,12,CDS,,0,0
hsa-miR-6831-5p,NM_006749,SLC20A2,1191,1228,0.846153846154,-22.9,1,0.0005812254,0.529,0.0,0.0,-5.1900497996759025,20,37,7,CDS,,0,0
